,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
4298,Cr,Tm,"(57.0, 'Cr')","(21.0, 'Tm')",4.835012011816941,0.20682471885405135,0.3439163878045706,36.0
4299,Tm,Cr,"(21.0, 'Tm')","(57.0, 'Cr')",4.835012011816941,0.20682471885405135,0.3439163878045706,36.0
4300,Cr,Yb,"(57.0, 'Cr')","(17.0, 'Yb')",4.214670850361751,0.23726645223414508,0.5044184516013444,40.0
4301,Yb,Cr,"(17.0, 'Yb')","(57.0, 'Cr')",4.214670850361751,0.23726645223414508,0.5044184516013444,40.0
4302,Cr,Lu,"(57.0, 'Cr')","(20.0, 'Lu')",4.506368532695788,0.2219081712346732,0.4464568043852928,37.0
4303,Lu,Cr,"(20.0, 'Lu')","(57.0, 'Cr')",4.506368532695788,0.2219081712346732,0.4464568043852928,37.0
4304,Cr,Hf,"(57.0, 'Cr')","(50.0, 'Hf')",4.0676958016655655,0.2458394257482426,0.529776352301345,7.0
4305,Hf,Cr,"(50.0, 'Hf')","(57.0, 'Cr')",4.0676958016655655,0.2458394257482426,0.529776352301345,7.0
4306,Cr,Ta,"(57.0, 'Cr')","(52.0, 'Ta')",3.4021590006689735,0.29393100081547274,0.6223598655448062,5.0
4307,Ta,Cr,"(52.0, 'Ta')","(57.0, 'Cr')",3.4021590006689735,0.29393100081547274,0.6223598655448062,5.0
4308,Cr,W,"(57.0, 'Cr')","(55.0, 'W')",3.8137849165835878,0.26220671114715255,0.47509691173073815,2.0
4309,W,Cr,"(55.0, 'W')","(57.0, 'Cr')",3.8137849165835878,0.26220671114715255,0.47509691173073815,2.0
4310,Cr,Re,"(57.0, 'Cr')","(58.0, 'Re')",4.302700541779943,0.2324121770245994,0.4628198673100511,1.0
4311,Re,Cr,"(58.0, 'Re')","(57.0, 'Cr')",4.302700541779943,0.2324121770245994,0.4628198673100511,1.0
4312,Cr,Os,"(57.0, 'Cr')","(63.0, 'Os')",4.739252523358498,0.21100373847379297,0.43246261431397043,6.0
4313,Os,Cr,"(63.0, 'Os')","(57.0, 'Cr')",4.739252523358498,0.21100373847379297,0.43246261431397043,6.0
4314,Cr,Ir,"(57.0, 'Cr')","(66.0, 'Ir')",4.2791949365561335,0.23368881643068898,0.4718555266848522,9.0
4315,Ir,Cr,"(66.0, 'Ir')","(57.0, 'Cr')",4.2791949365561335,0.23368881643068898,0.4718555266848522,9.0
4316,Cr,Pt,"(57.0, 'Cr')","(68.0, 'Pt')",4.067217238319314,0.24586835209550487,0.41697039060735,11.0
4317,Pt,Cr,"(68.0, 'Pt')","(57.0, 'Cr')",4.067217238319314,0.24586835209550487,0.41697039060735,11.0
4318,Cr,Au,"(57.0, 'Cr')","(70.0, 'Au')",3.9952807415182563,0.250295302056793,0.41780679585362684,13.0
4319,Au,Cr,"(70.0, 'Au')","(57.0, 'Cr')",3.9952807415182563,0.250295302056793,0.41780679585362684,13.0
4320,Cr,Hg,"(57.0, 'Cr')","(74.0, 'Hg')",4.168182751816848,0.2399127052584523,0.46390568259145754,17.0
4321,Hg,Cr,"(74.0, 'Hg')","(57.0, 'Cr')",4.168182751816848,0.2399127052584523,0.46390568259145754,17.0
4322,Cr,Tl,"(57.0, 'Cr')","(78.0, 'Tl')",4.541623530023742,0.2201855775559566,0.43659653961711753,21.0
4323,Tl,Cr,"(78.0, 'Tl')","(57.0, 'Cr')",4.541623530023742,0.2201855775559566,0.43659653961711753,21.0
4324,Cr,Pb,"(57.0, 'Cr')","(82.0, 'Pb')",3.6139646114192545,0.2767044250627806,0.5686063922503255,25.0
4325,Pb,Cr,"(82.0, 'Pb')","(57.0, 'Cr')",3.6139646114192545,0.2767044250627806,0.5686063922503255,25.0
4326,Cr,Bi,"(57.0, 'Cr')","(87.0, 'Bi')",3.883660938240763,0.2574890073830658,0.5065429939760006,30.0
4327,Bi,Cr,"(87.0, 'Bi')","(57.0, 'Cr')",3.883660938240763,0.2574890073830658,0.5065429939760006,30.0
4328,Cr,Po,"(57.0, 'Cr')","(91.0, 'Po')",5.825032594199753,0.17167285913485616,0.14685762794601426,34.0
4329,Po,Cr,"(91.0, 'Po')","(57.0, 'Cr')",5.825032594199753,0.17167285913485616,0.14685762794601426,34.0
4330,Cr,At,"(57.0, 'Cr')","(96.0, 'At')",3.8653229869312766,0.2587105924604534,0.3224384287193775,39.0
4331,At,Cr,"(96.0, 'At')","(57.0, 'Cr')",3.8653229869312766,0.2587105924604534,0.3224384287193775,39.0
4332,Cr,Rn,"(57.0, 'Cr')","(6.0, 'Rn')",5.817914178707356,0.17188290670560966,0.19258804918326153,51.0
4333,Rn,Cr,"(6.0, 'Rn')","(57.0, 'Cr')",5.817914178707356,0.17188290670560966,0.19258804918326153,51.0
4334,Cr,Fr,"(57.0, 'Cr')","(7.0, 'Fr')",5.858522694392262,0.17069149547840673,0.17805026060050363,50.0
4335,Fr,Cr,"(7.0, 'Fr')","(57.0, 'Cr')",5.858522694392262,0.17069149547840673,0.17805026060050363,50.0
4336,Cr,Ra,"(57.0, 'Cr')","(13.0, 'Ra')",5.407040945678971,0.18494404056606017,0.24717816014244606,44.0
4337,Ra,Cr,"(13.0, 'Ra')","(57.0, 'Cr')",5.407040945678971,0.18494404056606017,0.24717816014244606,44.0
4338,Cr,Ac,"(57.0, 'Cr')","(48.0, 'Ac')",5.197192002520382,0.19241159447544928,0.17499761581024753,9.0
4339,Ac,Cr,"(48.0, 'Ac')","(57.0, 'Cr')",5.197192002520382,0.19241159447544928,0.17499761581024753,9.0
4340,Cr,Th,"(57.0, 'Cr')","(47.0, 'Th')",4.2706733961683785,0.2341551102683698,0.464889499748167,10.0
4341,Th,Cr,"(47.0, 'Th')","(57.0, 'Cr')",4.2706733961683785,0.2341551102683698,0.464889499748167,10.0
4342,Cr,Pa,"(57.0, 'Cr')","(46.0, 'Pa')",4.815166899318851,0.20767712125232027,0.20739112841094576,11.0
4343,Pa,Cr,"(46.0, 'Pa')","(57.0, 'Cr')",4.815166899318851,0.20767712125232027,0.20739112841094576,11.0
4344,Cr,U,"(57.0, 'Cr')","(45.0, 'U')",4.150736648650449,0.2409210905551272,0.46065166833041427,12.0
4345,U,Cr,"(45.0, 'U')","(57.0, 'Cr')",4.150736648650449,0.2409210905551272,0.46065166833041427,12.0
4346,Cr,Np,"(57.0, 'Cr')","(44.0, 'Np')",4.745813666646823,0.2107120233202402,0.40262464939935344,13.0
4347,Np,Cr,"(44.0, 'Np')","(57.0, 'Cr')",4.745813666646823,0.2107120233202402,0.40262464939935344,13.0
4348,Cr,Pu,"(57.0, 'Cr')","(43.0, 'Pu')",4.878535756657333,0.20497953686931228,0.40095500764021613,14.0
4349,Pu,Cr,"(43.0, 'Pu')","(57.0, 'Cr')",4.878535756657333,0.20497953686931228,0.40095500764021613,14.0
4350,Cr,Am,"(57.0, 'Cr')","(42.0, 'Am')",5.205161404877182,0.19211700122555478,0.3466404091455124,15.0
4351,Am,Cr,"(42.0, 'Am')","(57.0, 'Cr')",5.205161404877182,0.19211700122555478,0.3466404091455124,15.0
4352,Cr,Cm,"(57.0, 'Cr')","(41.0, 'Cm')",5.265200475854152,0.1899262914272555,0.3096396402906766,16.0
4353,Cm,Cr,"(41.0, 'Cm')","(57.0, 'Cr')",5.265200475854152,0.1899262914272555,0.3096396402906766,16.0
4354,Cr,Bk,"(57.0, 'Cr')","(40.0, 'Bk')",5.561182463924405,0.1798178726353679,0.22433772124319468,17.0
4355,Bk,Cr,"(40.0, 'Bk')","(57.0, 'Cr')",5.561182463924405,0.1798178726353679,0.22433772124319468,17.0
4356,Cr,Cf,"(57.0, 'Cr')","(39.0, 'Cf')",5.837288728947003,0.1713124099962743,0.22094915142203217,18.0
4357,Cf,Cr,"(39.0, 'Cf')","(57.0, 'Cr')",5.837288728947003,0.1713124099962743,0.22094915142203217,18.0
4358,Cr,Es,"(57.0, 'Cr')","(38.0, 'Es')",6.054406331022087,0.16516896047695281,0.17938738797418832,19.0
4359,Es,Cr,"(38.0, 'Es')","(57.0, 'Cr')",6.054406331022087,0.16516896047695281,0.17938738797418832,19.0
4360,Cr,Fm,"(57.0, 'Cr')","(37.0, 'Fm')",6.149548547376452,0.16261356297880183,0.18157518011681192,20.0
4361,Fm,Cr,"(37.0, 'Fm')","(57.0, 'Cr')",6.149548547376452,0.16261356297880183,0.18157518011681192,20.0
4362,Cr,Md,"(57.0, 'Cr')","(36.0, 'Md')",5.733798022467716,0.17440446909387633,0.3070691515278745,21.0
4363,Md,Cr,"(36.0, 'Md')","(57.0, 'Cr')",5.733798022467716,0.17440446909387633,0.3070691515278745,21.0
4364,Cr,No,"(57.0, 'Cr')","(35.0, 'No')",4.307751699467669,0.23213965654602958,0.2570214079970365,22.0
4365,No,Cr,"(35.0, 'No')","(57.0, 'Cr')",4.307751699467669,0.23213965654602958,0.2570214079970365,22.0
4366,Cr,Lr,"(57.0, 'Cr')","(34.0, 'Lr')",5.91934732681155,0.1689375440887752,0.1870267349950367,23.0
4367,Lr,Cr,"(34.0, 'Lr')","(57.0, 'Cr')",5.91934732681155,0.1689375440887752,0.1870267349950367,23.0
4368,Mn,Mn,"(60.0, 'Mn')","(60.0, 'Mn')",0.0,inf,1.0,0.0
4369,Mn,Fe,"(60.0, 'Mn')","(61.0, 'Fe')",2.1852037544809613,0.4576232298472891,0.8209885744447553,1.0
4370,Fe,Mn,"(61.0, 'Fe')","(60.0, 'Mn')",2.1852037544809613,0.4576232298472891,0.8209885744447553,1.0
4371,Mn,Co,"(60.0, 'Mn')","(64.0, 'Co')",2.5663482796364065,0.38965872556536923,0.766282458199026,4.0
4372,Co,Mn,"(64.0, 'Co')","(60.0, 'Mn')",2.5663482796364065,0.38965872556536923,0.766282458199026,4.0
4373,Mn,Ni,"(60.0, 'Mn')","(67.0, 'Ni')",2.75790865846675,0.3625935895048629,0.712964644444876,7.0
4374,Ni,Mn,"(67.0, 'Ni')","(60.0, 'Mn')",2.75790865846675,0.3625935895048629,0.712964644444876,7.0
4375,Mn,Cu,"(60.0, 'Mn')","(72.0, 'Cu')",2.9318912174102834,0.34107677462988967,0.6711420796191662,12.0
4376,Cu,Mn,"(72.0, 'Cu')","(60.0, 'Mn')",2.9318912174102834,0.34107677462988967,0.6711420796191662,12.0
4377,Mn,Zn,"(60.0, 'Mn')","(76.0, 'Zn')",2.642275637610231,0.37846165092164114,0.7565912301586882,16.0
4378,Zn,Mn,"(76.0, 'Zn')","(60.0, 'Mn')",2.642275637610231,0.37846165092164114,0.7565912301586882,16.0
4379,Mn,Ga,"(60.0, 'Mn')","(81.0, 'Ga')",3.576390728979174,0.27961150662233003,0.5812570376440566,21.0
4380,Ga,Mn,"(81.0, 'Ga')","(60.0, 'Mn')",3.576390728979174,0.27961150662233003,0.5812570376440566,21.0
4381,Mn,Ge,"(60.0, 'Mn')","(84.0, 'Ge')",3.9145628412054996,0.2554563665382486,0.4900612295449251,24.0
4382,Ge,Mn,"(84.0, 'Ge')","(60.0, 'Mn')",3.9145628412054996,0.2554563665382486,0.4900612295449251,24.0
4383,Mn,As,"(60.0, 'Mn')","(89.0, 'As')",3.596409370231712,0.27805510915337517,0.44165345788666116,29.0
4384,As,Mn,"(89.0, 'As')","(60.0, 'Mn')",3.596409370231712,0.27805510915337517,0.44165345788666116,29.0
4385,Mn,Se,"(60.0, 'Mn')","(93.0, 'Se')",4.11110664657755,0.24324350739781678,0.48904587254147325,33.0
4386,Se,Mn,"(93.0, 'Se')","(60.0, 'Mn')",4.11110664657755,0.24324350739781678,0.48904587254147325,33.0
4387,Mn,Br,"(60.0, 'Mn')","(98.0, 'Br')",4.61144056042318,0.2168519764913185,0.4012765153164769,38.0
4388,Br,Mn,"(98.0, 'Br')","(60.0, 'Mn')",4.61144056042318,0.2168519764913185,0.4012765153164769,38.0
4389,Mn,Kr,"(60.0, 'Mn')","(4.0, 'Kr')",5.020658534523318,0.19917705877102515,0.29339523336586093,56.0
4390,Kr,Mn,"(4.0, 'Kr')","(60.0, 'Mn')",5.020658534523318,0.19917705877102515,0.29339523336586093,56.0
4391,Mn,Rb,"(60.0, 'Mn')","(9.0, 'Rb')",4.54567832034066,0.21998916982868652,0.475521327341453,51.0
4392,Rb,Mn,"(9.0, 'Rb')","(60.0, 'Mn')",4.54567832034066,0.21998916982868652,0.475521327341453,51.0
4393,Mn,Sr,"(60.0, 'Mn')","(15.0, 'Sr')",3.610364515670693,0.2769803424722147,0.6217410459455359,45.0
4394,Sr,Mn,"(15.0, 'Sr')","(60.0, 'Mn')",3.610364515670693,0.2769803424722147,0.6217410459455359,45.0
4395,Mn,Y,"(60.0, 'Mn')","(25.0, 'Y')",3.5785544118107318,0.27944244656433903,0.5609465919120354,35.0
4396,Y,Mn,"(25.0, 'Y')","(60.0, 'Mn')",3.5785544118107318,0.27944244656433903,0.5609465919120354,35.0
4397,Mn,Zr,"(60.0, 'Mn')","(49.0, 'Zr')",3.5635934896664656,0.2806156209735345,0.5663131266668205,11.0
4398,Zr,Mn,"(49.0, 'Zr')","(60.0, 'Mn')",3.5635934896664656,0.2806156209735345,0.5663131266668205,11.0
4399,Mn,Nb,"(60.0, 'Mn')","(53.0, 'Nb')",3.755327890987407,0.2662883319456467,0.5431797436343938,7.0
4400,Nb,Mn,"(53.0, 'Nb')","(60.0, 'Mn')",3.755327890987407,0.2662883319456467,0.5431797436343938,7.0
4401,Mn,Mo,"(60.0, 'Mn')","(56.0, 'Mo')",3.487961264437388,0.2867004316234289,0.5834548129497166,4.0
4402,Mo,Mn,"(56.0, 'Mo')","(60.0, 'Mn')",3.487961264437388,0.2867004316234289,0.5834548129497166,4.0
4403,Mn,Tc,"(60.0, 'Mn')","(59.0, 'Tc')",4.541966629226564,0.22016894478378998,0.31960346786969235,1.0
4404,Tc,Mn,"(59.0, 'Tc')","(60.0, 'Mn')",4.541966629226564,0.22016894478378998,0.31960346786969235,1.0
4405,Mn,Ru,"(60.0, 'Mn')","(62.0, 'Ru')",4.015334153424774,0.24904527538438517,0.5066648784512622,2.0
4406,Ru,Mn,"(62.0, 'Ru')","(60.0, 'Mn')",4.015334153424774,0.24904527538438517,0.5066648784512622,2.0
4407,Mn,Rh,"(60.0, 'Mn')","(65.0, 'Rh')",4.399718549667922,0.22728726592647094,0.4221899999312821,5.0
4408,Rh,Mn,"(65.0, 'Rh')","(60.0, 'Mn')",4.399718549667922,0.22728726592647094,0.4221899999312821,5.0
4409,Mn,Pd,"(60.0, 'Mn')","(69.0, 'Pd')",4.016126507012776,0.24899614049852412,0.46428681203011096,9.0
4410,Pd,Mn,"(69.0, 'Pd')","(60.0, 'Mn')",4.016126507012776,0.24899614049852412,0.46428681203011096,9.0
4411,Mn,Ag,"(60.0, 'Mn')","(71.0, 'Ag')",3.8873684351784976,0.2572434325881135,0.4435091203729328,11.0
4412,Ag,Mn,"(71.0, 'Ag')","(60.0, 'Mn')",3.8873684351784976,0.2572434325881135,0.4435091203729328,11.0
4413,Mn,Cd,"(60.0, 'Mn')","(75.0, 'Cd')",3.3225619719556465,0.30097256527961885,0.6593709120564599,15.0
4414,Cd,Mn,"(75.0, 'Cd')","(60.0, 'Mn')",3.3225619719556465,0.30097256527961885,0.6593709120564599,15.0
4415,Mn,In,"(60.0, 'Mn')","(79.0, 'In')",3.6253786840775617,0.27583325416236876,0.4003467032562819,19.0
4416,In,Mn,"(79.0, 'In')","(60.0, 'Mn')",3.6253786840775617,0.27583325416236876,0.4003467032562819,19.0
4417,Mn,Sn,"(60.0, 'Mn')","(83.0, 'Sn')",3.5781057116092008,0.27947748909583353,0.5655791025502722,23.0
4418,Sn,Mn,"(83.0, 'Sn')","(60.0, 'Mn')",3.5781057116092008,0.27947748909583353,0.5655791025502722,23.0
4419,Mn,Sb,"(60.0, 'Mn')","(88.0, 'Sb')",3.55163934048992,0.28156012030829064,0.6078721653984385,28.0
4420,Sb,Mn,"(88.0, 'Sb')","(60.0, 'Mn')",3.55163934048992,0.28156012030829064,0.6078721653984385,28.0
4421,Mn,Te,"(60.0, 'Mn')","(92.0, 'Te')",4.075636755976711,0.2453604331969849,0.4887809498464447,32.0
4422,Te,Mn,"(92.0, 'Te')","(60.0, 'Mn')",4.075636755976711,0.2453604331969849,0.4887809498464447,32.0
4423,Mn,I,"(60.0, 'Mn')","(97.0, 'I')",4.461018070021138,0.2241640774154635,0.27003857249696306,37.0
4424,I,Mn,"(97.0, 'I')","(60.0, 'Mn')",4.461018070021138,0.2241640774154635,0.27003857249696306,37.0
4425,Mn,Xe,"(60.0, 'Mn')","(5.0, 'Xe')",5.031579025510162,0.19874476678791864,0.2600176187444192,55.0
4426,Xe,Mn,"(5.0, 'Xe')","(60.0, 'Mn')",5.031579025510162,0.19874476678791864,0.2600176187444192,55.0
4427,Mn,Cs,"(60.0, 'Mn')","(8.0, 'Cs')",4.430827621469464,0.22569147017918845,0.39756922191814836,52.0
4428,Cs,Mn,"(8.0, 'Cs')","(60.0, 'Mn')",4.430827621469464,0.22569147017918845,0.39756922191814836,52.0
4429,Mn,Ba,"(60.0, 'Mn')","(14.0, 'Ba')",3.609721602768569,0.2770296743197659,0.6067764476186162,46.0
4430,Ba,Mn,"(14.0, 'Ba')","(60.0, 'Mn')",3.609721602768569,0.2770296743197659,0.6067764476186162,46.0
4431,Mn,La,"(60.0, 'Mn')","(33.0, 'La')",3.680139413678192,0.27172883621833477,0.5809356114526227,27.0
4432,La,Mn,"(33.0, 'La')","(60.0, 'Mn')",3.680139413678192,0.27172883621833477,0.5809356114526227,27.0
4433,Mn,Ce,"(60.0, 'Mn')","(32.0, 'Ce')",3.422411680812948,0.2921916161069388,0.645440892483284,28.0
4434,Ce,Mn,"(32.0, 'Ce')","(60.0, 'Mn')",3.422411680812948,0.2921916161069388,0.645440892483284,28.0
4435,Mn,Pr,"(60.0, 'Mn')","(31.0, 'Pr')",4.277099736323633,0.2338032923355551,0.5043288876661587,29.0
4436,Pr,Mn,"(31.0, 'Pr')","(60.0, 'Mn')",4.277099736323633,0.2338032923355551,0.5043288876661587,29.0
4437,Mn,Nd,"(60.0, 'Mn')","(30.0, 'Nd')",4.460554830739692,0.224187357390733,0.47095725838971514,30.0
4438,Nd,Mn,"(30.0, 'Nd')","(60.0, 'Mn')",4.460554830739692,0.224187357390733,0.47095725838971514,30.0
4439,Mn,Pm,"(60.0, 'Mn')","(29.0, 'Pm')",5.5491146712690655,0.18020892687216772,0.26268881549647255,31.0
4440,Pm,Mn,"(29.0, 'Pm')","(60.0, 'Mn')",5.5491146712690655,0.18020892687216772,0.26268881549647255,31.0
4441,Mn,Sm,"(60.0, 'Mn')","(28.0, 'Sm')",4.05390780625142,0.24667556535398447,0.5429215410848663,32.0
4442,Sm,Mn,"(28.0, 'Sm')","(60.0, 'Mn')",4.05390780625142,0.24667556535398447,0.5429215410848663,32.0
4443,Mn,Eu,"(60.0, 'Mn')","(18.0, 'Eu')",4.173969114902504,0.23958011486708333,0.538132122000622,42.0
4444,Eu,Mn,"(18.0, 'Eu')","(60.0, 'Mn')",4.173969114902504,0.23958011486708333,0.538132122000622,42.0
4445,Mn,Gd,"(60.0, 'Mn')","(27.0, 'Gd')",3.7577504692939194,0.2661166589350197,0.5795693494669578,33.0
4446,Gd,Mn,"(27.0, 'Gd')","(60.0, 'Mn')",3.7577504692939194,0.2661166589350197,0.5795693494669578,33.0
4447,Mn,Tb,"(60.0, 'Mn')","(26.0, 'Tb')",3.999977585551016,0.25000140091091166,0.5581858448849316,34.0
4448,Tb,Mn,"(26.0, 'Tb')","(60.0, 'Mn')",3.999977585551016,0.25000140091091166,0.5581858448849316,34.0
4449,Mn,Dy,"(60.0, 'Mn')","(24.0, 'Dy')",4.1162897997879995,0.24293721983605304,0.5624881598665024,36.0
4450,Dy,Mn,"(24.0, 'Dy')","(60.0, 'Mn')",4.1162897997879995,0.24293721983605304,0.5624881598665024,36.0
4451,Mn,Ho,"(60.0, 'Mn')","(23.0, 'Ho')",4.315535972460681,0.23172092791751395,0.5263195779844503,37.0
4452,Ho,Mn,"(23.0, 'Ho')","(60.0, 'Mn')",4.315535972460681,0.23172092791751395,0.5263195779844503,37.0
4453,Mn,Er,"(60.0, 'Mn')","(22.0, 'Er')",4.162299321675783,0.24025182302299924,0.5311925697220868,38.0
4454,Er,Mn,"(22.0, 'Er')","(60.0, 'Mn')",4.162299321675783,0.24025182302299924,0.5311925697220868,38.0
4455,Mn,Tm,"(60.0, 'Mn')","(21.0, 'Tm')",4.7043802886867105,0.21256784924570013,0.3911538436389936,39.0
4456,Tm,Mn,"(21.0, 'Tm')","(60.0, 'Mn')",4.7043802886867105,0.21256784924570013,0.3911538436389936,39.0
4457,Mn,Yb,"(60.0, 'Mn')","(17.0, 'Yb')",4.237658920738726,0.23597935055747146,0.5120147308319288,43.0
4458,Yb,Mn,"(17.0, 'Yb')","(60.0, 'Mn')",4.237658920738726,0.23597935055747146,0.5120147308319288,43.0
4459,Mn,Lu,"(60.0, 'Mn')","(20.0, 'Lu')",4.594467686847321,0.21765307064030964,0.4410554383944105,40.0
4460,Lu,Mn,"(20.0, 'Lu')","(60.0, 'Mn')",4.594467686847321,0.21765307064030964,0.4410554383944105,40.0
4461,Mn,Hf,"(60.0, 'Mn')","(50.0, 'Hf')",4.294432568418706,0.23285963490357459,0.4871462930439364,10.0
4462,Hf,Mn,"(50.0, 'Hf')","(60.0, 'Mn')",4.294432568418706,0.23285963490357459,0.4871462930439364,10.0
4463,Mn,Ta,"(60.0, 'Mn')","(52.0, 'Ta')",4.000745574707405,0.2499534102648192,0.4893442729362338,8.0
4464,Ta,Mn,"(52.0, 'Ta')","(60.0, 'Mn')",4.000745574707405,0.2499534102648192,0.4893442729362338,8.0
4465,Mn,W,"(60.0, 'Mn')","(55.0, 'W')",4.1798881640822385,0.23924085065074127,0.37855450446061206,5.0
4466,W,Mn,"(55.0, 'W')","(60.0, 'Mn')",4.1798881640822385,0.23924085065074127,0.37855450446061206,5.0
4467,Mn,Re,"(60.0, 'Mn')","(58.0, 'Re')",4.710642537691669,0.21228526512012194,0.3685083553447249,2.0
4468,Re,Mn,"(58.0, 'Re')","(60.0, 'Mn')",4.710642537691669,0.21228526512012194,0.3685083553447249,2.0
4469,Mn,Os,"(60.0, 'Mn')","(63.0, 'Os')",4.929932460759728,0.20284253546262473,0.39791865985654784,3.0
4470,Os,Mn,"(63.0, 'Os')","(60.0, 'Mn')",4.929932460759728,0.20284253546262473,0.39791865985654784,3.0
4471,Mn,Ir,"(60.0, 'Mn')","(66.0, 'Ir')",4.4419627738365595,0.22512570476503382,0.43861606493379635,6.0
4472,Ir,Mn,"(66.0, 'Ir')","(60.0, 'Mn')",4.4419627738365595,0.22512570476503382,0.43861606493379635,6.0
4473,Mn,Pt,"(60.0, 'Mn')","(68.0, 'Pt')",4.213503236536786,0.23733220170062863,0.38807958524227804,8.0
4474,Pt,Mn,"(68.0, 'Pt')","(60.0, 'Mn')",4.213503236536786,0.23733220170062863,0.38807958524227804,8.0
4475,Mn,Au,"(60.0, 'Mn')","(70.0, 'Au')",3.988061524159863,0.25074838839419933,0.4254247289683603,10.0
4476,Au,Mn,"(70.0, 'Au')","(60.0, 'Mn')",3.988061524159863,0.25074838839419933,0.4254247289683603,10.0
4477,Mn,Hg,"(60.0, 'Mn')","(74.0, 'Hg')",4.086639934158373,0.24469980622502432,0.49230726391261537,14.0
4478,Hg,Mn,"(74.0, 'Hg')","(60.0, 'Mn')",4.086639934158373,0.24469980622502432,0.49230726391261537,14.0
4479,Mn,Tl,"(60.0, 'Mn')","(78.0, 'Tl')",4.38722008663705,0.2279347696838554,0.48473733628559745,18.0
4480,Tl,Mn,"(78.0, 'Tl')","(60.0, 'Mn')",4.38722008663705,0.2279347696838554,0.48473733628559745,18.0
4481,Mn,Pb,"(60.0, 'Mn')","(82.0, 'Pb')",3.5304242825567025,0.2832520739620023,0.5971004621476173,22.0
4482,Pb,Mn,"(82.0, 'Pb')","(60.0, 'Mn')",3.5304242825567025,0.2832520739620023,0.5971004621476173,22.0
4483,Mn,Bi,"(60.0, 'Mn')","(87.0, 'Bi')",3.6233934548358184,0.27598438106835727,0.5756906325444767,27.0
4484,Bi,Mn,"(87.0, 'Bi')","(60.0, 'Mn')",3.6233934548358184,0.27598438106835727,0.5756906325444767,27.0
4485,Mn,Po,"(60.0, 'Mn')","(91.0, 'Po')",5.7707344870991975,0.1732881667377968,0.16810366812825522,31.0
4486,Po,Mn,"(91.0, 'Po')","(60.0, 'Mn')",5.7707344870991975,0.1732881667377968,0.16810366812825522,31.0
4487,Mn,At,"(60.0, 'Mn')","(96.0, 'At')",4.021247150777652,0.2486790695783556,0.28799318341114655,36.0
4488,At,Mn,"(96.0, 'At')","(60.0, 'Mn')",4.021247150777652,0.2486790695783556,0.28799318341114655,36.0
4489,Mn,Rn,"(60.0, 'Mn')","(6.0, 'Rn')",6.190865315160467,0.16152830809469484,0.09905304830262265,54.0
4490,Rn,Mn,"(6.0, 'Rn')","(60.0, 'Mn')",6.190865315160467,0.16152830809469484,0.09905304830262265,54.0
4491,Mn,Fr,"(60.0, 'Mn')","(7.0, 'Fr')",5.968408527443632,0.1675488524959126,0.1651769261563919,53.0
4492,Fr,Mn,"(7.0, 'Fr')","(60.0, 'Mn')",5.968408527443632,0.1675488524959126,0.1651769261563919,53.0
4493,Mn,Ra,"(60.0, 'Mn')","(13.0, 'Ra')",5.717184248877185,0.17491127738211218,0.1632118238762534,47.0
4494,Ra,Mn,"(13.0, 'Ra')","(60.0, 'Mn')",5.717184248877185,0.17491127738211218,0.1632118238762534,47.0
4495,Mn,Ac,"(60.0, 'Mn')","(48.0, 'Ac')",5.121294641361859,0.19526312583610286,0.21730333846514793,12.0
4496,Ac,Mn,"(48.0, 'Ac')","(60.0, 'Mn')",5.121294641361859,0.19526312583610286,0.21730333846514793,12.0
4497,Mn,Th,"(60.0, 'Mn')","(47.0, 'Th')",4.463532303342054,0.22403780952839827,0.4321439240209596,13.0
4498,Th,Mn,"(47.0, 'Th')","(60.0, 'Mn')",4.463532303342054,0.22403780952839827,0.4321439240209596,13.0
4499,Mn,Pa,"(60.0, 'Mn')","(46.0, 'Pa')",5.015725899324123,0.19937293625529887,0.15212913364913155,14.0
4500,Pa,Mn,"(46.0, 'Pa')","(60.0, 'Mn')",5.015725899324123,0.19937293625529887,0.15212913364913155,14.0
4501,Mn,U,"(60.0, 'Mn')","(45.0, 'U')",4.389145784351243,0.2278347653808472,0.41207276180018215,15.0
4502,U,Mn,"(45.0, 'U')","(60.0, 'Mn')",4.389145784351243,0.2278347653808472,0.41207276180018215,15.0
4503,Mn,Np,"(60.0, 'Mn')","(44.0, 'Np')",5.008359656504133,0.19966617187752173,0.34405005350512025,16.0
4504,Np,Mn,"(44.0, 'Np')","(60.0, 'Mn')",5.008359656504133,0.19966617187752173,0.34405005350512025,16.0
4505,Mn,Pu,"(60.0, 'Mn')","(43.0, 'Pu')",5.188963637486769,0.19271670989861503,0.32548125934767985,17.0
4506,Pu,Mn,"(43.0, 'Pu')","(60.0, 'Mn')",5.188963637486769,0.19271670989861503,0.32548125934767985,17.0
4507,Mn,Am,"(60.0, 'Mn')","(42.0, 'Am')",5.7625573399954835,0.17353406499913177,0.2055073848556873,18.0
4508,Am,Mn,"(42.0, 'Am')","(60.0, 'Mn')",5.7625573399954835,0.17353406499913177,0.2055073848556873,18.0
4509,Mn,Cm,"(60.0, 'Mn')","(41.0, 'Cm')",5.554522260284426,0.1800334849947642,0.24195507264711832,19.0
4510,Cm,Mn,"(41.0, 'Cm')","(60.0, 'Mn')",5.554522260284426,0.1800334849947642,0.24195507264711832,19.0
