,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
7047,Pb,Te,"(82.0, 'Pb')","(92.0, 'Te')",0.8356909095972588,1.1966146675951352,0.14267113040313814,10.0
7048,Te,Bi,"(92.0, 'Te')","(87.0, 'Bi')",0.6042624332788233,1.6549100935728243,0.6885275359929617,5.0
7049,Bi,Te,"(87.0, 'Bi')","(92.0, 'Te')",0.6042624332788233,1.6549100935728243,0.6885275359929617,5.0
7050,Te,Po,"(92.0, 'Te')","(91.0, 'Po')",0.7169995969679421,1.3947009234437702,-0.1778131923895424,1.0
7051,Po,Te,"(91.0, 'Po')","(92.0, 'Te')",0.7169995969679421,1.3947009234437702,-0.1778131923895424,1.0
7052,Te,At,"(92.0, 'Te')","(96.0, 'At')",0.7120404273363641,1.404414639405868,-0.15402582308406826,4.0
7053,At,Te,"(96.0, 'At')","(92.0, 'Te')",0.7120404273363641,1.404414639405868,-0.15402582308406826,4.0
7054,Te,Rn,"(92.0, 'Te')","(6.0, 'Rn')",0.699381800640011,1.4298341751027699,-0.04315232212124351,86.0
7055,Rn,Te,"(6.0, 'Rn')","(92.0, 'Te')",0.699381800640011,1.4298341751027699,-0.04315232212124351,86.0
7056,Te,Fr,"(92.0, 'Te')","(7.0, 'Fr')",0.7467216401136698,1.3391871164303941,-0.38903404852614065,85.0
7057,Fr,Te,"(7.0, 'Fr')","(92.0, 'Te')",0.7467216401136698,1.3391871164303941,-0.38903404852614065,85.0
7058,Te,Ra,"(92.0, 'Te')","(13.0, 'Ra')",0.6750866610332324,1.4812913033557524,0.14136248612331573,79.0
7059,Ra,Te,"(13.0, 'Ra')","(92.0, 'Te')",0.6750866610332324,1.4812913033557524,0.14136248612331573,79.0
7060,Te,Ac,"(92.0, 'Te')","(48.0, 'Ac')",2.2058403410658833,0.45334196740494387,-0.45829888238699906,44.0
7061,Ac,Te,"(48.0, 'Ac')","(92.0, 'Te')",2.2058403410658833,0.45334196740494387,-0.45829888238699906,44.0
7062,Te,Th,"(92.0, 'Te')","(47.0, 'Th')",2.0791354893522107,0.4809691360285359,-0.5968670250296116,45.0
7063,Th,Te,"(47.0, 'Th')","(92.0, 'Te')",2.0791354893522107,0.4809691360285359,-0.5968670250296116,45.0
7064,Te,Pa,"(92.0, 'Te')","(46.0, 'Pa')",2.1793204635410066,0.45885862897610685,-0.5060015988933241,46.0
7065,Pa,Te,"(46.0, 'Pa')","(92.0, 'Te')",2.1793204635410066,0.45885862897610685,-0.5060015988933241,46.0
7066,Te,U,"(92.0, 'Te')","(45.0, 'U')",1.7465657780151165,0.5725521549703381,-0.426984723250588,47.0
7067,U,Te,"(45.0, 'U')","(92.0, 'Te')",1.7465657780151165,0.5725521549703381,-0.426984723250588,47.0
7068,Te,Np,"(92.0, 'Te')","(44.0, 'Np')",1.7190179057110464,0.5817275065476207,-0.30225454713866273,48.0
7069,Np,Te,"(44.0, 'Np')","(92.0, 'Te')",1.7190179057110464,0.5817275065476207,-0.30225454713866273,48.0
7070,Te,Pu,"(92.0, 'Te')","(43.0, 'Pu')",1.5763333759973892,0.6343835734412923,-0.3141226592624812,49.0
7071,Pu,Te,"(43.0, 'Pu')","(92.0, 'Te')",1.5763333759973892,0.6343835734412923,-0.3141226592624812,49.0
7072,I,I,"(97.0, 'I')","(97.0, 'I')",0.0,inf,0.9999999999999998,0.0
7073,I,Xe,"(97.0, 'I')","(5.0, 'Xe')",2.693002003029446,0.371332809583902,-0.011164189451601442,92.0
7074,Xe,I,"(5.0, 'Xe')","(97.0, 'I')",2.693002003029446,0.371332809583902,-0.011164189451601442,92.0
7075,I,Cs,"(97.0, 'I')","(8.0, 'Cs')",0.8817094612823928,1.134160450706246,0.5241602222177185,89.0
7076,Cs,I,"(8.0, 'Cs')","(97.0, 'I')",0.8817094612823928,1.134160450706246,0.5241602222177185,89.0
7077,I,Ba,"(97.0, 'I')","(14.0, 'Ba')",1.4193852906382973,0.7045303390105587,-0.035831265091820025,83.0
7078,Ba,I,"(14.0, 'Ba')","(97.0, 'I')",1.4193852906382973,0.7045303390105587,-0.035831265091820025,83.0
7079,I,La,"(97.0, 'I')","(33.0, 'La')",1.7683650042191548,0.5654941132707856,-0.5904966717374498,64.0
7080,La,I,"(33.0, 'La')","(97.0, 'I')",1.7683650042191548,0.5654941132707856,-0.5904966717374498,64.0
7081,I,Ce,"(97.0, 'I')","(32.0, 'Ce')",1.5973044744755576,0.6260547165425864,-0.6585967703751268,65.0
7082,Ce,I,"(32.0, 'Ce')","(97.0, 'I')",1.5973044744755576,0.6260547165425864,-0.6585967703751268,65.0
7083,I,Pr,"(97.0, 'I')","(31.0, 'Pr')",1.717685105315823,0.5821788853528741,-0.5832799005705436,66.0
7084,Pr,I,"(31.0, 'Pr')","(97.0, 'I')",1.717685105315823,0.5821788853528741,-0.5832799005705436,66.0
7085,I,Nd,"(97.0, 'I')","(30.0, 'Nd')",1.7126887906082775,0.5838772376415453,-0.5883386687081059,67.0
7086,Nd,I,"(30.0, 'Nd')","(97.0, 'I')",1.7126887906082775,0.5838772376415453,-0.5883386687081059,67.0
7087,I,Pm,"(97.0, 'I')","(29.0, 'Pm')",1.6438958175390952,0.608311055561292,-0.5930626897604113,68.0
7088,Pm,I,"(29.0, 'Pm')","(97.0, 'I')",1.6438958175390952,0.608311055561292,-0.5930626897604113,68.0
7089,I,Sm,"(97.0, 'I')","(28.0, 'Sm')",1.6969652104604882,0.5892872722644916,-0.660377499803402,69.0
7090,Sm,I,"(28.0, 'Sm')","(97.0, 'I')",1.6969652104604882,0.5892872722644916,-0.660377499803402,69.0
7091,I,Eu,"(97.0, 'I')","(18.0, 'Eu')",1.3717585951113664,0.7289912405606723,-0.11881404560652985,79.0
7092,Eu,I,"(18.0, 'Eu')","(97.0, 'I')",1.3717585951113664,0.7289912405606723,-0.11881404560652985,79.0
7093,I,Gd,"(97.0, 'I')","(27.0, 'Gd')",1.6159583883734796,0.6188278158613577,-0.712340653333447,70.0
7094,Gd,I,"(27.0, 'Gd')","(97.0, 'I')",1.6159583883734796,0.6188278158613577,-0.712340653333447,70.0
7095,I,Tb,"(97.0, 'I')","(26.0, 'Tb')",1.743000055517505,0.5737234470156659,-0.7727516491957497,71.0
7096,Tb,I,"(26.0, 'Tb')","(97.0, 'I')",1.743000055517505,0.5737234470156659,-0.7727516491957497,71.0
7097,I,Dy,"(97.0, 'I')","(24.0, 'Dy')",1.7237965068205585,0.5801148778543712,-0.7493394077684079,73.0
7098,Dy,I,"(24.0, 'Dy')","(97.0, 'I')",1.7237965068205585,0.5801148778543712,-0.7493394077684079,73.0
7099,I,Ho,"(97.0, 'I')","(23.0, 'Ho')",1.7123542952059279,0.5839912936240452,-0.7701379862504919,74.0
7100,Ho,I,"(23.0, 'Ho')","(97.0, 'I')",1.7123542952059279,0.5839912936240452,-0.7701379862504919,74.0
7101,I,Er,"(97.0, 'I')","(22.0, 'Er')",1.7256907087376423,0.579478115595528,-0.7653663246139744,75.0
7102,Er,I,"(22.0, 'Er')","(97.0, 'I')",1.7256907087376423,0.579478115595528,-0.7653663246139744,75.0
7103,I,Tm,"(97.0, 'I')","(21.0, 'Tm')",1.7355012909319585,0.5762023947922293,-0.7804919375350934,76.0
7104,Tm,I,"(21.0, 'Tm')","(97.0, 'I')",1.7355012909319585,0.5762023947922293,-0.7804919375350934,76.0
7105,I,Yb,"(97.0, 'I')","(17.0, 'Yb')",1.4465509747402678,0.6912995238066552,-0.3038638501179132,80.0
7106,Yb,I,"(17.0, 'Yb')","(97.0, 'I')",1.4465509747402678,0.6912995238066552,-0.3038638501179132,80.0
7107,I,Lu,"(97.0, 'I')","(20.0, 'Lu')",1.7602802722860895,0.5680913521238822,-0.7799196994330639,77.0
7108,Lu,I,"(20.0, 'Lu')","(97.0, 'I')",1.7602802722860895,0.5680913521238822,-0.7799196994330639,77.0
7109,I,Hf,"(97.0, 'I')","(50.0, 'Hf')",1.9222363522394506,0.5202273897457909,-0.8511302703243256,47.0
7110,Hf,I,"(50.0, 'Hf')","(97.0, 'I')",1.9222363522394506,0.5202273897457909,-0.8511302703243256,47.0
7111,I,Ta,"(97.0, 'I')","(52.0, 'Ta')",1.7255751240810966,0.5795169309319523,-0.7288150228567747,45.0
7112,Ta,I,"(52.0, 'Ta')","(97.0, 'I')",1.7255751240810966,0.5795169309319523,-0.7288150228567747,45.0
7113,I,W,"(97.0, 'I')","(55.0, 'W')",1.711229125438509,0.5843752803960406,-0.5314959002524047,42.0
7114,W,I,"(55.0, 'W')","(97.0, 'I')",1.711229125438509,0.5843752803960406,-0.5314959002524047,42.0
7115,I,Re,"(97.0, 'I')","(58.0, 'Re')",2.0562925660610105,0.48631212139018637,-0.5833624227493195,39.0
7116,Re,I,"(58.0, 'Re')","(97.0, 'I')",2.0562925660610105,0.48631212139018637,-0.5833624227493195,39.0
7117,I,Os,"(97.0, 'I')","(63.0, 'Os')",2.255492075904609,0.44336223154272464,-0.48330096414484514,34.0
7118,Os,I,"(63.0, 'Os')","(97.0, 'I')",2.255492075904609,0.44336223154272464,-0.48330096414484514,34.0
7119,I,Ir,"(97.0, 'I')","(66.0, 'Ir')",1.2429804183551791,0.8045179032854659,0.3120614394881614,31.0
7120,Ir,I,"(66.0, 'Ir')","(97.0, 'I')",1.2429804183551791,0.8045179032854659,0.3120614394881614,31.0
7121,I,Pt,"(97.0, 'I')","(68.0, 'Pt')",1.2647299913112104,0.7906826017174217,0.0923672844637072,29.0
7122,Pt,I,"(68.0, 'Pt')","(97.0, 'I')",1.2647299913112104,0.7906826017174217,0.0923672844637072,29.0
7123,I,Au,"(97.0, 'I')","(70.0, 'Au')",1.2617575281549671,0.7925453010470817,0.22236192887233602,27.0
7124,Au,I,"(70.0, 'Au')","(97.0, 'I')",1.2617575281549671,0.7925453010470817,0.22236192887233602,27.0
7125,I,Hg,"(97.0, 'I')","(74.0, 'Hg')",1.2137647516749193,0.8238828806159206,0.19643243793277027,23.0
7126,Hg,I,"(74.0, 'Hg')","(97.0, 'I')",1.2137647516749193,0.8238828806159206,0.19643243793277027,23.0
7127,I,Tl,"(97.0, 'I')","(78.0, 'Tl')",0.9287922144719027,1.076667078404167,0.4192186672667971,19.0
7128,Tl,I,"(78.0, 'Tl')","(97.0, 'I')",0.9287922144719027,1.076667078404167,0.4192186672667971,19.0
7129,I,Pb,"(97.0, 'I')","(82.0, 'Pb')",0.6816737320091839,1.4669774601004097,0.3471890811892347,15.0
7130,Pb,I,"(82.0, 'Pb')","(97.0, 'I')",0.6816737320091839,1.4669774601004097,0.3471890811892347,15.0
7131,I,Bi,"(97.0, 'I')","(87.0, 'Bi')",0.9345103377137162,1.070079120201607,0.14710137724677697,10.0
7132,Bi,I,"(87.0, 'Bi')","(97.0, 'I')",0.9345103377137162,1.070079120201607,0.14710137724677697,10.0
7133,I,Po,"(97.0, 'I')","(91.0, 'Po')",0.6782695092192437,1.4743401942851602,-0.5337389848242652,6.0
7134,Po,I,"(91.0, 'Po')","(97.0, 'I')",0.6782695092192437,1.4743401942851602,-0.5337389848242652,6.0
7135,I,At,"(97.0, 'I')","(96.0, 'At')",0.5941628756393611,1.6830401915029267,0.33753500795615277,1.0
7136,At,I,"(96.0, 'At')","(97.0, 'I')",0.5941628756393611,1.6830401915029267,0.33753500795615277,1.0
7137,I,Rn,"(97.0, 'I')","(6.0, 'Rn')",0.6054015015455262,1.6517963656302561,0.12120649686995433,91.0
7138,Rn,I,"(6.0, 'Rn')","(97.0, 'I')",0.6054015015455262,1.6517963656302561,0.12120649686995433,91.0
7139,I,Fr,"(97.0, 'I')","(7.0, 'Fr')",0.6330550045947361,1.5796415678605553,-0.07930878398758313,90.0
7140,Fr,I,"(7.0, 'Fr')","(97.0, 'I')",0.6330550045947361,1.5796415678605553,-0.07930878398758313,90.0
7141,I,Ra,"(97.0, 'I')","(13.0, 'Ra')",0.6523794506198666,1.5328502439030496,-0.3916672618949041,84.0
7142,Ra,I,"(13.0, 'Ra')","(97.0, 'I')",0.6523794506198666,1.5328502439030496,-0.3916672618949041,84.0
7143,I,Ac,"(97.0, 'I')","(48.0, 'Ac')",2.1239907004054146,0.47081185421815924,-0.38964218796101885,49.0
7144,Ac,I,"(48.0, 'Ac')","(97.0, 'I')",2.1239907004054146,0.47081185421815924,-0.38964218796101885,49.0
7145,I,Th,"(97.0, 'I')","(47.0, 'Th')",2.0868512823604983,0.47919083091961917,-0.7365331519855574,50.0
7146,Th,I,"(47.0, 'Th')","(97.0, 'I')",2.0868512823604983,0.47919083091961917,-0.7365331519855574,50.0
7147,I,Pa,"(97.0, 'I')","(46.0, 'Pa')",2.233637080155099,0.44770030408456607,-0.7386896456388972,51.0
7148,Pa,I,"(46.0, 'Pa')","(97.0, 'I')",2.233637080155099,0.44770030408456607,-0.7386896456388972,51.0
7149,I,U,"(97.0, 'I')","(45.0, 'U')",1.7996009640811053,0.5556787420985909,-0.6971743571915257,52.0
7150,U,I,"(45.0, 'U')","(97.0, 'I')",1.7996009640811053,0.5556787420985909,-0.6971743571915257,52.0
7151,I,Np,"(97.0, 'I')","(44.0, 'Np')",1.7132255097826785,0.5836943206191515,-0.42065556996150455,53.0
7152,Np,I,"(44.0, 'Np')","(97.0, 'I')",1.7132255097826785,0.5836943206191515,-0.42065556996150455,53.0
7153,I,Pu,"(97.0, 'I')","(43.0, 'Pu')",1.5490345118576963,0.6455634089138138,-0.3843214989404138,54.0
7154,Pu,I,"(43.0, 'Pu')","(97.0, 'I')",1.5490345118576963,0.6455634089138138,-0.3843214989404138,54.0
7155,Xe,Xe,"(5.0, 'Xe')","(5.0, 'Xe')",0.0,inf,0.9999999999999998,0.0
7156,Xe,Cs,"(5.0, 'Xe')","(8.0, 'Cs')",3.4348410591774132,0.29113428620754966,-0.7226625070299544,3.0
7157,Cs,Xe,"(8.0, 'Cs')","(5.0, 'Xe')",3.4348410591774132,0.29113428620754966,-0.7226625070299544,3.0
7158,Xe,Ba,"(5.0, 'Xe')","(14.0, 'Ba')",3.798609915676603,0.2632541961924199,-0.9052382276280027,9.0
7159,Ba,Xe,"(14.0, 'Ba')","(5.0, 'Xe')",3.798609915676603,0.2632541961924199,-0.9052382276280027,9.0
7160,Xe,La,"(5.0, 'Xe')","(33.0, 'La')",3.727211002238163,0.2682971260278818,-0.7404046511512465,28.0
7161,La,Xe,"(33.0, 'La')","(5.0, 'Xe')",3.727211002238163,0.2682971260278818,-0.7404046511512465,28.0
7162,Xe,Ce,"(5.0, 'Xe')","(32.0, 'Ce')",3.4285026312732394,0.29167251933204175,-0.5905363141723601,27.0
7163,Ce,Xe,"(32.0, 'Ce')","(5.0, 'Xe')",3.4285026312732394,0.29167251933204175,-0.5905363141723601,27.0
7164,Xe,Pr,"(5.0, 'Xe')","(31.0, 'Pr')",3.5620211634223793,0.2807394886557055,-0.6051343507768302,26.0
7165,Pr,Xe,"(31.0, 'Pr')","(5.0, 'Xe')",3.5620211634223793,0.2807394886557055,-0.6051343507768302,26.0
7166,Xe,Nd,"(5.0, 'Xe')","(30.0, 'Nd')",3.5553899198263648,0.28126310265537263,-0.6054381531026143,25.0
7167,Nd,Xe,"(30.0, 'Nd')","(5.0, 'Xe')",3.5553899198263648,0.28126310265537263,-0.6054381531026143,25.0
7168,Xe,Pm,"(5.0, 'Xe')","(29.0, 'Pm')",3.5029285739273437,0.2854754183237142,-0.6239027018801079,24.0
7169,Pm,Xe,"(29.0, 'Pm')","(5.0, 'Xe')",3.5029285739273437,0.2854754183237142,-0.6239027018801079,24.0
7170,Xe,Sm,"(5.0, 'Xe')","(28.0, 'Sm')",3.472246939303896,0.28799794988097144,-0.5641366554593672,23.0
7171,Sm,Xe,"(28.0, 'Sm')","(5.0, 'Xe')",3.472246939303896,0.28799794988097144,-0.5641366554593672,23.0
7172,Xe,Eu,"(5.0, 'Xe')","(18.0, 'Eu')",3.6886122864545623,0.2711046654787307,-0.8912897192058669,13.0
7173,Eu,Xe,"(18.0, 'Eu')","(5.0, 'Xe')",3.6886122864545623,0.2711046654787307,-0.8912897192058669,13.0
7174,Xe,Gd,"(5.0, 'Xe')","(27.0, 'Gd')",3.382242368947062,0.2956618393705811,-0.561092985293813,22.0
7175,Gd,Xe,"(27.0, 'Gd')","(5.0, 'Xe')",3.382242368947062,0.2956618393705811,-0.561092985293813,22.0
7176,Xe,Tb,"(5.0, 'Xe')","(26.0, 'Tb')",3.392715420578269,0.2947491540064258,-0.4795240875514576,21.0
7177,Tb,Xe,"(26.0, 'Tb')","(5.0, 'Xe')",3.392715420578269,0.2947491540064258,-0.4795240875514576,21.0
7178,Xe,Dy,"(5.0, 'Xe')","(24.0, 'Dy')",3.3867953169399683,0.29526437425912067,-0.4886357658928351,19.0
7179,Dy,Xe,"(24.0, 'Dy')","(5.0, 'Xe')",3.3867953169399683,0.29526437425912067,-0.4886357658928351,19.0
7180,Xe,Ho,"(5.0, 'Xe')","(23.0, 'Ho')",3.377934412587579,0.296038903619202,-0.5055138631284323,18.0
7181,Ho,Xe,"(23.0, 'Ho')","(5.0, 'Xe')",3.377934412587579,0.296038903619202,-0.5055138631284323,18.0
7182,Xe,Er,"(5.0, 'Xe')","(22.0, 'Er')",3.3092947231289846,0.3021791903304659,-0.4046682583550927,17.0
7183,Er,Xe,"(22.0, 'Er')","(5.0, 'Xe')",3.3092947231289846,0.3021791903304659,-0.4046682583550927,17.0
7184,Xe,Tm,"(5.0, 'Xe')","(21.0, 'Tm')",3.2286123755216622,0.3097305850592935,-0.3273623481107578,16.0
7185,Tm,Xe,"(21.0, 'Tm')","(5.0, 'Xe')",3.2286123755216622,0.3097305850592935,-0.3273623481107578,16.0
7186,Xe,Yb,"(5.0, 'Xe')","(17.0, 'Yb')",3.4790706983422957,0.2874330781712712,-0.6735353455274788,12.0
7187,Yb,Xe,"(17.0, 'Yb')","(5.0, 'Xe')",3.4790706983422957,0.2874330781712712,-0.6735353455274788,12.0
7188,Xe,Lu,"(5.0, 'Xe')","(20.0, 'Lu')",3.2159848411122085,0.3109467393055753,-0.30994463897748026,15.0
7189,Lu,Xe,"(20.0, 'Lu')","(5.0, 'Xe')",3.2159848411122085,0.3109467393055753,-0.30994463897748026,15.0
7190,Xe,Hf,"(5.0, 'Xe')","(50.0, 'Hf')",2.9337603173469247,0.3408594744727906,0.011769184935465138,45.0
7191,Hf,Xe,"(50.0, 'Hf')","(5.0, 'Xe')",2.9337603173469247,0.3408594744727906,0.011769184935465138,45.0
7192,Xe,Ta,"(5.0, 'Xe')","(52.0, 'Ta')",2.6142906358300158,0.38251294109941536,0.2854598647215369,47.0
7193,Ta,Xe,"(52.0, 'Ta')","(5.0, 'Xe')",2.6142906358300158,0.38251294109941536,0.2854598647215369,47.0
7194,Xe,W,"(5.0, 'Xe')","(55.0, 'W')",2.371846786340773,0.4216123932451705,0.4813094177128094,50.0
7195,W,Xe,"(55.0, 'W')","(5.0, 'Xe')",2.371846786340773,0.4216123932451705,0.4813094177128094,50.0
7196,Xe,Re,"(5.0, 'Xe')","(58.0, 'Re')",2.023667710911845,0.4941522734230956,0.6758361161256057,53.0
7197,Re,Xe,"(58.0, 'Re')","(5.0, 'Xe')",2.023667710911845,0.4941522734230956,0.6758361161256057,53.0
7198,Xe,Os,"(5.0, 'Xe')","(63.0, 'Os')",1.5861951408586883,0.6304394549201866,0.815242547522946,58.0
7199,Os,Xe,"(63.0, 'Os')","(5.0, 'Xe')",1.5861951408586883,0.6304394549201866,0.815242547522946,58.0
7200,Xe,Ir,"(5.0, 'Xe')","(66.0, 'Ir')",2.312944895443601,0.4323492539618889,0.4796724936154307,61.0
7201,Ir,Xe,"(66.0, 'Ir')","(5.0, 'Xe')",2.312944895443601,0.4323492539618889,0.4796724936154307,61.0
7202,Xe,Pt,"(5.0, 'Xe')","(68.0, 'Pt')",1.9947197542735116,0.5013235557815017,0.6841084117788243,63.0
7203,Pt,Xe,"(68.0, 'Pt')","(5.0, 'Xe')",1.9947197542735116,0.5013235557815017,0.6841084117788243,63.0
7204,Xe,Au,"(5.0, 'Xe')","(70.0, 'Au')",1.676395987734274,0.5965177722427896,0.8580136750382144,65.0
7205,Au,Xe,"(70.0, 'Au')","(5.0, 'Xe')",1.676395987734274,0.5965177722427896,0.8580136750382144,65.0
7206,Xe,Hg,"(5.0, 'Xe')","(74.0, 'Hg')",1.7075855686766241,0.5856221898004199,0.8761375764185142,69.0
7207,Hg,Xe,"(74.0, 'Hg')","(5.0, 'Xe')",1.7075855686766241,0.5856221898004199,0.8761375764185142,69.0
7208,Xe,Tl,"(5.0, 'Xe')","(78.0, 'Tl')",2.35850925069201,0.4239966409742044,0.4511349924928708,73.0
7209,Tl,Xe,"(78.0, 'Tl')","(5.0, 'Xe')",2.35850925069201,0.4239966409742044,0.4511349924928708,73.0
7210,Xe,Pb,"(5.0, 'Xe')","(82.0, 'Pb')",2.302778134015824,0.43425807516076065,0.6355338526567373,77.0
7211,Pb,Xe,"(82.0, 'Pb')","(5.0, 'Xe')",2.302778134015824,0.43425807516076065,0.6355338526567373,77.0
7212,Xe,Bi,"(5.0, 'Xe')","(87.0, 'Bi')",2.1433751084779424,0.4665538925242637,0.6881194413230516,82.0
7213,Bi,Xe,"(87.0, 'Bi')","(5.0, 'Xe')",2.1433751084779424,0.4665538925242637,0.6881194413230516,82.0
7214,Xe,Po,"(5.0, 'Xe')","(91.0, 'Po')",2.5892743675244994,0.3862085889940121,0.3216402125521756,86.0
7215,Po,Xe,"(91.0, 'Po')","(5.0, 'Xe')",2.5892743675244994,0.3862085889940121,0.3216402125521756,86.0
7216,Xe,At,"(5.0, 'Xe')","(96.0, 'At')",2.665481617027233,0.37516672169560233,-0.4386751336138404,91.0
7217,At,Xe,"(96.0, 'At')","(5.0, 'Xe')",2.665481617027233,0.37516672169560233,-0.4386751336138404,91.0
7218,Xe,Rn,"(5.0, 'Xe')","(6.0, 'Rn')",2.653936608661792,0.37679875123476864,-0.2737651005517234,1.0
7219,Rn,Xe,"(6.0, 'Rn')","(5.0, 'Xe')",2.653936608661792,0.37679875123476864,-0.2737651005517234,1.0
7220,Xe,Fr,"(5.0, 'Xe')","(7.0, 'Fr')",2.6636863044556267,0.3754195823762244,-0.29836261961109406,2.0
7221,Fr,Xe,"(7.0, 'Fr')","(5.0, 'Xe')",2.6636863044556267,0.3754195823762244,-0.29836261961109406,2.0
7222,Xe,Ra,"(5.0, 'Xe')","(13.0, 'Ra')",2.6065038710216464,0.38365567422235963,0.12195245750132624,8.0
7223,Ra,Xe,"(13.0, 'Ra')","(5.0, 'Xe')",2.6065038710216464,0.38365567422235963,0.12195245750132624,8.0
7224,Xe,Ac,"(5.0, 'Xe')","(48.0, 'Ac')",4.057401449754803,0.2464631642650081,-0.6827132310133668,43.0
7225,Ac,Xe,"(48.0, 'Ac')","(5.0, 'Xe')",4.057401449754803,0.2464631642650081,-0.6827132310133668,43.0
7226,Xe,Th,"(5.0, 'Xe')","(47.0, 'Th')",3.6997092550257307,0.27029150970217125,-0.5127460561512222,42.0
7227,Th,Xe,"(47.0, 'Th')","(5.0, 'Xe')",3.6997092550257307,0.27029150970217125,-0.5127460561512222,42.0
7228,Xe,Pa,"(5.0, 'Xe')","(46.0, 'Pa')",3.4180203886860805,0.2925670084678487,-0.1768354266036935,41.0
7229,Pa,Xe,"(46.0, 'Pa')","(5.0, 'Xe')",3.4180203886860805,0.2925670084678487,-0.1768354266036935,41.0
7230,Xe,U,"(5.0, 'Xe')","(45.0, 'U')",3.270778196610322,0.30573763792248343,-0.2612595799642863,40.0
7231,U,Xe,"(45.0, 'U')","(5.0, 'Xe')",3.270778196610322,0.30573763792248343,-0.2612595799642863,40.0
7232,Xe,Np,"(5.0, 'Xe')","(44.0, 'Np')",3.357566798382084,0.29783472974591946,-0.32298064168321894,39.0
7233,Np,Xe,"(44.0, 'Np')","(5.0, 'Xe')",3.357566798382084,0.29783472974591946,-0.32298064168321894,39.0
7234,Xe,Pu,"(5.0, 'Xe')","(43.0, 'Pu')",3.471675778461696,0.2880453313653331,-0.572387665728416,38.0
7235,Pu,Xe,"(43.0, 'Pu')","(5.0, 'Xe')",3.471675778461696,0.2880453313653331,-0.572387665728416,38.0
7236,Cs,Cs,"(8.0, 'Cs')","(8.0, 'Cs')",0.0,inf,1.0,0.0
7237,Cs,Ba,"(8.0, 'Cs')","(14.0, 'Ba')",1.009139377326409,0.9909433944093802,0.6137499762134795,6.0
7238,Ba,Cs,"(14.0, 'Ba')","(8.0, 'Cs')",1.009139377326409,0.9909433944093802,0.6137499762134795,6.0
7239,Cs,La,"(8.0, 'Cs')","(33.0, 'La')",1.5453727969966107,0.6470930522029845,0.14241474985379265,25.0
7240,La,Cs,"(33.0, 'La')","(8.0, 'Cs')",1.5453727969966107,0.6470930522029845,0.14241474985379265,25.0
7241,Cs,Ce,"(8.0, 'Cs')","(32.0, 'Ce')",1.4193868035197559,0.7045295880729818,0.08951658030296933,24.0
7242,Ce,Cs,"(32.0, 'Ce')","(8.0, 'Cs')",1.4193868035197559,0.7045295880729818,0.08951658030296933,24.0
7243,Cs,Pr,"(8.0, 'Cs')","(31.0, 'Pr')",1.6155758286091129,0.6189743509971447,0.007328465217964167,23.0
7244,Pr,Cs,"(31.0, 'Pr')","(8.0, 'Cs')",1.6155758286091129,0.6189743509971447,0.007328465217964167,23.0
7245,Cs,Nd,"(8.0, 'Cs')","(30.0, 'Nd')",1.6018623335502271,0.6242733717220803,0.018611985004467063,22.0
7246,Nd,Cs,"(30.0, 'Nd')","(8.0, 'Cs')",1.6018623335502271,0.6242733717220803,0.018611985004467063,22.0
7247,Cs,Pm,"(8.0, 'Cs')","(29.0, 'Pm')",1.5676628471276255,0.6378922622503082,0.005746581081951113,21.0
7248,Pm,Cs,"(29.0, 'Pm')","(8.0, 'Cs')",1.5676628471276255,0.6378922622503082,0.005746581081951113,21.0
7249,Cs,Sm,"(8.0, 'Cs')","(28.0, 'Sm')",1.6312511139827546,0.6130264012868419,-0.06002309760335748,20.0
7250,Sm,Cs,"(28.0, 'Sm')","(8.0, 'Cs')",1.6312511139827546,0.6130264012868419,-0.06002309760335748,20.0
7251,Cs,Eu,"(8.0, 'Cs')","(18.0, 'Eu')",0.8830695199599273,1.1324136745715998,0.6766802291970256,10.0
7252,Eu,Cs,"(18.0, 'Eu')","(8.0, 'Cs')",0.8830695199599273,1.1324136745715998,0.6766802291970256,10.0
7253,Cs,Gd,"(8.0, 'Cs')","(27.0, 'Gd')",1.5597512272303615,0.641127881512036,-0.06836586590050778,19.0
7254,Gd,Cs,"(27.0, 'Gd')","(8.0, 'Cs')",1.5597512272303615,0.641127881512036,-0.06836586590050778,19.0
7255,Cs,Tb,"(8.0, 'Cs')","(26.0, 'Tb')",1.702422794680929,0.5873981499333847,-0.16106125535653798,18.0
7256,Tb,Cs,"(26.0, 'Tb')","(8.0, 'Cs')",1.702422794680929,0.5873981499333847,-0.16106125535653798,18.0
7257,Cs,Dy,"(8.0, 'Cs')","(24.0, 'Dy')",1.7085755711656845,0.5852828618623787,-0.1685999324798596,16.0
7258,Dy,Cs,"(24.0, 'Dy')","(8.0, 'Cs')",1.7085755711656845,0.5852828618623787,-0.1685999324798596,16.0
7259,Cs,Ho,"(8.0, 'Cs')","(23.0, 'Ho')",1.6393095348629119,0.6100129223512541,-0.08192841125205645,15.0
7260,Ho,Cs,"(23.0, 'Ho')","(8.0, 'Cs')",1.6393095348629119,0.6100129223512541,-0.08192841125205645,15.0
7261,Cs,Er,"(8.0, 'Cs')","(22.0, 'Er')",1.7556202564903753,0.5695992606049555,-0.24937126522978872,14.0
