,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure.lattice.volume,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination,coordination_num,coordination_env
147,mp-568758,BiBr,C2/m,monoclinic,0.03729154145833169,634.528392711026,6.0480046275850805,0.7863999999999998,-51.83102025,1.0,-1.0,"[3, '3-coordinate']",3.0,3-coordinate
148,mp-568388,BiI,C2/m,monoclinic,0.025798945000000018,365.5216771039295,6.103604611731699,0.8340999999999998,-24.0114711,1.0,-1.0,"[3, 'T-shaped']",3.0,T-shaped
149,mp-27708,BiI,C2/m,monoclinic,0.02673071187499998,755.0586625254242,5.909474070789374,0.9807999999999999,-48.00803393,1.0,-1.0,"[3, 'square pyramidal']",3.0,square pyramidal
150,mp-27945,BiO,R3m,trigonal,0.48488112666666794,43.25985820949069,8.635898557196244,0.0,-9.91623911,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
151,mp-1008488,BiPd,P6_3/mmc,hexagonal,0.0,93.08914095189097,11.252326113782399,0.0,-19.42207307,0.0,0.0,"[7, '6-coordinate']",7.0,6-coordinate
152,mp-23206,BiPd,P2_1,monoclinic,0.008089148749999886,351.1362823266284,11.932339941654595,0.0,-77.5588659,0.0,0.0,"[8.5, '7-coordinate']",8.5,7-coordinate
153,mp-569727,BiPd,Cmc2_1,orthorhombic,0.010433511249999583,351.6916111084157,11.913498514693098,0.0,-77.5213561,0.0,0.0,"[8.25, '7-coordinate']",8.25,7-coordinate
154,mp-1066078,BiPt,P6_3/mmc,hexagonal,0.0,94.37620251564161,14.218938752300092,0.0,-21.01351215,2.0,-2.0,"[7, '6-coordinate']",7.0,6-coordinate
155,mp-1064554,BiRh,P6_3/mmc,hexagonal,0.0,86.86651568123683,11.924012773164952,0.0,-23.17427763,0.0,0.0,"[7, '6-coordinate']",7.0,6-coordinate
156,mp-28677,BiS,Amm2,orthorhombic,0.2282088967499991,1025.2834449554955,3.90394778627873,0.0,-81.39117709,2.0,-2.0,"[4.2, '3-coordinate']",4.2,3-coordinate
157,mp-581693,BiS,Fmm2,orthorhombic,0.22934473374999964,1196.5052264612877,4.014344054723682,0.0,-97.64215242,2.0,-2.0,"[4.333333333333333, 'single-bond']",4.333333333333333,single-bond
158,mp-1064840,BiS,C2/m,monoclinic,0.29338483124999915,174.47067767262908,4.588338956019509,0.0,-16.01753168,2.0,-2.0,"[5, 'square pyramidal']",5.0,square pyramidal
159,mp-27902,BiSe,P-3m1,trigonal,0.00591925333333343,379.3965466856185,7.5615282304922715,0.0,-48.0995874,2.0,-2.0,"[4.5, 'T-shaped']",4.5,T-shaped
160,mp-568844,BiSe,Fm-3m,cubic,0.15058388333333284,58.43958224992929,8.18171972906273,0.0,-7.72726864,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
161,mp-1078607,BiSe,P2_1/c,monoclinic,0.167688242083333,261.62427154236184,7.310274084795859,0.0,-30.77223969,2.0,-2.0,"[3, '3-coordinate']",3.0,3-coordinate
162,mp-1063764,BiSe,C2/m,monoclinic,0.2711550583333331,222.90532526549356,4.290039122958967,0.0,-14.97225258,2.0,-2.0,"[5, 'square pyramidal']",5.0,square pyramidal
163,mp-1063755,BiSe,C2/m,monoclinic,0.27197855583333297,315.31246899082106,3.0327775148425826,0.0,-14.96895859,2.0,-2.0,"[5, 'square pyramidal']",5.0,square pyramidal
164,mp-23224,BiTe,P-3m1,trigonal,0.0009938499999981865,433.9821306637289,7.727114050485023,0.01929999999999943,-44.56539028,2.0,-2.0,"[4.5, 'octahedral']",4.5,octahedral
165,mp-567362,BiTe,Fm-3m,cubic,0.10345421833333202,68.86661599211651,8.115759649288345,0.0,-7.22264431,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
166,mp-1066781,BrCl,Cmc2_1,orthorhombic,0.0,158.36993217183098,2.419080471638261,1.8328,-7.18121859,0.0,0.0,"[2, 'linear']",2.0,linear
167,mp-1058019,BrN,Fm-3m,cubic,2.0682408638100003,29.13870415311359,5.351726875098167,0.0,-5.452917,-1.0,1.0,"[6, 'octahedral']",6.0,octahedral
168,mp-1059160,BrN,Pm-3m,cubic,2.67536966381,28.30138105224965,5.510062771631311,0.0,-4.2386594,-1.0,1.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
169,mp-1207019,BrO,R-3m,trigonal,0.9085759479166642,29.846062839913976,5.335757120593981,0.0,-4.41190754,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
170,mp-1197830,CI,P4_2/n,tetragonal,0.9479429537499993,1428.0060295401752,2.5845724676964665,3.4211,-141.67828764,0.0,0.0,"[1.5, 'linear']",1.5,linear
171,mp-27461,CN,Pbca,orthorhombic,0.4986565913100005,314.1651429110382,1.1001324643731736,4.8638,-129.4554306,3.0,-3.0,"[1.5, 'linear']",1.5,linear
172,mp-1203301,CN,P2_1/c,monoclinic,1.1302226272475009,763.3724328147022,0.9055167780070096,0.5522,-238.70074805,3.0,-3.0,"[1.5, 'trigonal planar']",1.5,trigonal planar
173,mp-11875,CO,P2_13,cubic,0.6607627350000014,212.11479408906763,0.8771074268368513,6.1754999999999995,-59.28558122,2.0,-2.0,"[1, 'single-bond']",1.0,single-bond
174,mp-1181994,CO,P2_12_12_1,orthorhombic,0.6687682187500013,208.84279704267587,0.8908493080538127,5.954,-59.22153735,2.0,-2.0,"[1, 'single-bond']",1.0,single-bond
175,mp-556660,CO,R3c,trigonal,0.6762567812500011,361.2693916719574,1.0299652587586323,5.9024,-118.3232577,2.0,-2.0,"[1, 'single-bond']",1.0,single-bond
176,mp-538,CaAg,Cmcm,orthorhombic,0.0,109.95327129301928,4.468633665301672,0.0,-11.02511478,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
177,mp-888,CaAs,P-62m,hexagonal,0.0,321.32325068737674,3.565779843846363,0.0,-53.05842018,2.0,-2.0,"[6.5, '6-coordinate']",6.5,6-coordinate
178,mp-1188146,CaAs,Pbcn,orthorhombic,0.35662637124999996,576.2405046393951,2.6511337110934234,0.3114999999999999,-65.0385383,2.0,-2.0,"[5.5, '5-coordinate']",5.5,5-coordinate
179,mp-12723,CaAu,Cmcm,orthorhombic,0.0,103.99427437304065,7.5700661353314125,0.0,-13.80137568,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
180,mp-1073,CaCd,Pm-3m,cubic,0.0,57.43498309382076,4.408705776288629,0.0,-3.63669309,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
181,mp-585949,CaCu,Pnma,orthorhombic,0.0,950.0440709028127,3.622394065863518,0.0,-127.84323112,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
182,mp-30471,CaCu,P2_1/m,monoclinic,0.0007766435000000627,474.2330746118471,3.628420484551749,0.0,-63.90608269,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
183,mp-6914,CaGa,Cmcm,orthorhombic,0.0,104.83442048955668,3.478415756968098,0.0,-11.97115463,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
184,mp-2360,CaGe,Cmcm,orthorhombic,0.0,100.40323617225343,3.7284185180625524,0.0,-15.90265702,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
185,mp-11286,CaHg,Pm-3m,cubic,0.0,55.389734325828016,7.215030383240868,0.0,-3.4133792,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
186,mp-20263,CaIn,Pm-3m,cubic,0.0,57.69972336602253,4.4577485688871885,0.0,-5.69639876,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
187,mp-21187,CaIn,I4/mmm,tetragonal,0.010231417500000006,230.52757087339754,4.462995177289751,0.0,-22.7037437,0.0,0.0,"[9, 'body-centered cubic']",9.0,body-centered cubic
188,mp-1058549,CaN,Fm-3m,cubic,0.3981652693750002,31.546885238045352,2.846866071805752,0.0,-10.90838054,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
189,mp-1059707,CaNi,Pm-3m,cubic,0.17006361499999967,40.226010203088066,4.0773063879495615,0.0,-7.72404619,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
190,mp-2605,CaO,Fm-3m,cubic,0.0,28.332082162785422,3.2866879644895124,3.6919,-12.87793307,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
191,mp-545512,CaO,P6_3/mmc,hexagonal,0.06470668999999951,67.0068357454485,2.779379519041981,3.12,-25.49703938,2.0,-2.0,"[5, 'trigonal bipyramidal']",5.0,trigonal bipyramidal
192,mp-1079707,CaO,Cmce,orthorhombic,0.20945174624999918,186.11897103150005,2.0012729049011297,2.0869,-49.83611831,2.0,-2.0,"[5, 'square pyramidal']",5.0,square pyramidal
193,mp-1345,CaP,P-62m,hexagonal,0.0,290.8871303334439,2.4336083844586733,0.6970999999999998,-57.59906683,2.0,-2.0,"[6.5, '6-coordinate']",6.5,6-coordinate
194,mp-20034,CaPb,P4/mmm,tetragonal,0.0,60.52314451507982,6.784425736643719,0.0,-6.74805553,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
195,mp-213,CaPd,Pm-3m,cubic,0.0,43.95281805828009,5.534699774112412,0.0,-8.5347781,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
196,mp-1672,CaS,Fm-3m,cubic,0.0,46.69510674901466,2.5654994328554923,2.5596,-10.4388825,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
197,mp-1415,CaSe,Fm-3m,cubic,0.0,53.05137572029519,3.725958973280908,2.1362,-9.54614691,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
198,mp-1008223,CaSe,F-43m,cubic,0.25802832999999925,71.874,2.750191298799716,3.1573,-9.03009025,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
199,mp-1563,CaSi,Cmcm,orthorhombic,0.0,95.22968300550166,2.3771612189373754,0.0,-17.01569823,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
200,mp-1191474,CaSi,Pnma,orthorhombic,0.25605718375000075,619.0824425992279,2.1939854250939517,0.0,-95.94881697,0.0,0.0,"[6.333333333333333, '6-coordinate']",6.333333333333333,6-coordinate
201,mp-2450,CaSn,Cmcm,orthorhombic,0.0,122.82593306179182,4.2934528683715465,0.0,-14.6068946,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
202,mp-1519,CaTe,Fm-3m,cubic,0.0,65.4508810377982,4.254119504496153,1.6040999999999999,-8.44555227,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
203,mp-569170,CaTe,P6_3/mmc,hexagonal,0.034393302499999834,131.93463384830008,4.220815436976214,1.6323000000000003,-16.75353133,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
204,mp-10684,CaTe,Pm-3m,cubic,0.31223566000000025,60.51561882684513,4.601057958376834,0.0,-7.82108095,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
205,mp-2861,CaTl,Pm-3m,cubic,0.0,59.67374800145565,6.802615094864166,0.0,-5.25902133,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
206,mp-1067260,CaW,Fd-3m,cubic,0.9447107675000002,82.34368446935497,9.031040792286069,0.0,-26.13633534,0.0,0.0,"[4, 'tetrahedral']",4.0,tetrahedral
207,mp-30483,CaZn,Cmcm,orthorhombic,0.0,107.11232465159284,3.270684024237156,0.0,-7.51394967,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
208,mp-2642,CdAg,Pm-3m,cubic,4.870789473687687e-05,39.12397424140331,9.34931136858541,0.0,-3.86928242,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
209,mp-7373,CdAs,Pbca,orthorhombic,0.015633328046874784,398.7261598340346,6.24133818312261,0.2783000000000002,-45.81659803,2.0,-2.0,"[4.5, '4-coordinate']",4.5,4-coordinate
210,mp-1404,CdAu,Pmma,orthorhombic,0.0,78.26268636729198,13.128441240650785,0.0,-9.09409325,0.0,0.0,"[8, '8-coordinate']",8.0,8-coordinate
211,mp-2757,CdAu,Pm-3m,cubic,0.0039248275000001165,39.38263726614656,13.044670832540815,0.0,-4.53919697,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
212,mp-16886,CdAu,P31m,trigonal,0.01481897694444445,353.22967684994774,13.089505667023113,0.0,-40.65667804,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
213,mp-1006887,CdC,Fm-3m,cubic,1.9808214699999995,28.63115212259255,7.216164152184209,0.0,-6.17132966,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
214,mp-1006882,CdC,F-43m,cubic,2.0992878199999994,34.88227928998691,5.922981461882066,0.0,-5.93439696,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
215,mp-1008918,CdN,Fm-3m,cubic,0.8404801988100004,27.007430934071937,7.772732255509973,0.0,-7.17771457,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
216,mp-1008921,CdN,F-43m,cubic,0.9222471188100005,34.070953923706966,6.161304729823045,0.0,-7.01418073,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
217,mp-1008483,CdN,P6_3/mmc,hexagonal,0.9406183313100005,56.91462895053538,7.3767160897126125,0.0,-13.95487661,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
218,mp-1008965,CdN,P-6m2,hexagonal,0.9750630038100003,28.726990394373153,7.307466834424701,0.0,-6.90854896,2.0,-2.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
219,mp-1008489,CdN,Pm-3m,cubic,1.1538477538100005,26.64615610043948,7.878116782339816,0.0,-6.55097946,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
220,mp-985556,CdNi,Fd-3m,cubic,0.0,375.3328252340944,9.08395498283246,0.0,-80.72167331,0.0,0.0,"[13, '14-coordinate']",13.0,14-coordinate
221,mp-11310,CdNi,Fd-3m,cubic,0.39545230958333333,445.93226760314985,7.645794520167065,0.0,-71.23081788,0.0,0.0,"[7, '4-coordinate']",7.0,4-coordinate
222,mp-1132,CdO,Fm-3m,cubic,0.0,27.367291401313242,7.791435499806187,0.0,-7.91327389,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
223,mp-13119,CdO,P6_3mc,hexagonal,0.007227434999999893,68.47403260346604,6.22806858747616,0.0,-15.79763804,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
224,mp-1696,CdPd,P4/mmm,tetragonal,0.0,35.25364723432268,10.307512923921333,0.0,-6.92293807,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
225,mp-1194,CdPt,P4/mmm,tetragonal,0.0,35.27817756731828,14.473748234579839,0.0,-7.60628646,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
226,mp-672,CdS,P6_3mc,hexagonal,0.0,104.86287534018373,4.575652563556364,1.1162,-12.64802758,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
227,mp-2469,CdS,F-43m,cubic,0.0014649050000001829,52.418218990647,4.576806438786264,1.0453000000000001,-6.32108398,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
228,mp-370,CdS,Fm-3m,cubic,0.13385739500000016,41.7411202066207,5.74752285033426,0.3682999999999996,-6.056299,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
229,mp-1321,CdSb,Pbca,orthorhombic,0.0,486.49864665154104,6.394263933783247,0.053199999999999914,-41.01369494,2.0,-2.0,"[4.5, '4-coordinate']",4.5,4-coordinate
230,mp-2691,CdSe,F-43m,cubic,0.0,59.952770657212426,5.300489339037397,0.5095,-5.658016,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
231,mp-1070,CdSe,P6_3mc,hexagonal,0.0011530650000000087,119.89334983280395,5.3010283248814725,0.5589,-11.31141974,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
232,mp-1055,CdSe,Fm-3m,cubic,0.14570799999999995,47.475685789666265,6.693510929408785,0.0,-5.3666,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
233,mp-406,CdTe,F-43m,cubic,0.0,72.82718102978095,5.472512271905128,1.2285,-4.97693231,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
234,mp-12779,CdTe,P6_3mc,hexagonal,0.003017072499999607,145.82265079537586,5.466196640095241,0.6185999999999998,-9.94179633,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
235,mp-1492,CdTe,P3_121,trigonal,0.10971387666666654,194.48233981805546,6.147822608776511,0.021500000000000075,-14.27251367,2.0,-2.0,"[4, 'rectangular see-saw-like']",4.0,rectangular see-saw-like
236,mp-2388,CdTe,Fm-3m,cubic,0.17033519499999983,57.674799648756824,6.910256200990951,0.0,-4.63626192,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
237,mp-1066480,CdTe,Cmcm,orthorhombic,0.18096919499999986,115.55035285930698,6.898250538429776,0.0,-9.22998784,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
238,mp-1008471,CdTe,Cmcm,orthorhombic,0.18103651499999973,120.86986968890925,6.594656599523121,0.0,-9.22971856,2.0,-2.0,"[5, 'trigonal bipyramidal']",5.0,trigonal bipyramidal
239,mp-11841,CeAg,P4/mmm,tetragonal,0.06590914000000048,47.591103244856576,8.652614121612148,0.0,-8.90370703,0.0,0.0,"[12, 'cuboctahedral']",12.0,cuboctahedral
240,mp-2756,CeAg,Pm-3m,cubic,0.08258622000000049,52.025032617879226,7.915179122021933,0.0,-8.87035287,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
241,mp-20439,CeAl,Cmcm,orthorhombic,0.012663504999999908,188.07235325362444,5.901388183383177,0.0,-41.38344103,0.0,0.0,"[10.5, '10-coordinate']",10.5,10-coordinate
242,mp-10879,CeAl,Pm-3m,cubic,0.10263686374999992,49.566713367719004,5.597950154966475,0.0,-10.16591354,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
243,mp-2748,CeAs,Fm-3m,cubic,0.0,53.365838796083324,6.691140693062828,0.0,-13.45066106,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
244,mp-1025468,CeAu,Pnma,orthorhombic,0.0,210.99653751861743,10.611335732369565,0.0,-41.92748155,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
245,mp-1018087,CeAu,Cmcm,orthorhombic,0.028438256250000293,105.03286429969874,10.658354948737612,0.0,-20.84998775,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
246,mp-23285,CeBi,Fm-3m,cubic,0.0,69.34833607706096,8.359078861896002,0.0,-11.44913797,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
247,mp-635471,CeBi,P4/mmm,tetragonal,0.16071407499999868,63.0740828712789,9.190592773143344,0.0,-11.12770982,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
248,mp-639445,CeBi,Pm-3m,cubic,0.17675830999999853,61.49628941402597,9.426393295157185,0.0,-11.09562135,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
249,mp-22672,CeC,Fm-3m,cubic,0.15721525916666845,34.99279958158199,7.218980231461603,0.0,-15.27295959,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
250,mp-11291,CeCd,P4/mmm,tetragonal,0.06973991125000012,57.07555105048904,7.346945253324982,0.0,-7.0838489,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
251,mp-183,CeCd,Pm-3m,cubic,0.07426363624999999,57.088594763736346,7.345266608973608,0.0,-7.07480145,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
252,mp-636198,CeCu,Pnma,orthorhombic,0.07952183999999995,181.89941701517387,7.436828834996823,0.0,-40.35447706,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
253,mp-1018276,CeGa,Cmcm,orthorhombic,0.0,101.73776942799489,6.8498819888692495,0.0,-19.81415026,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
254,mp-1079395,CeGe,Pnma,orthorhombic,0.0016719246710525937,198.2546051945163,7.1279988539367665,0.0,-47.78301896,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
255,mp-702,CeHg,Pm-3m,cubic,0.0,56.13837561134293,10.077876622969242,0.0,-6.80693978,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
256,mp-1062,CeMg,Pm-3m,cubic,0.1020018825000002,56.56658818294435,4.826656558928905,0.0,-7.35893801,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
257,mp-2493,CeN,Fm-3m,cubic,0.0,32.22254306393652,7.942475672762934,0.0,-17.26652393,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
258,mp-21188,CeNi,Cmcm,orthorhombic,0.0,81.64927876883179,8.08655705194858,0.0,-24.67851796,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
259,mp-10688,CeO,Fm-3m,cubic,0.0,30.984505434178,8.366624445518214,0.0,-16.66237386,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
260,mp-2154,CeP,Fm-3m,cubic,0.0,48.78299571053934,5.823775878423911,0.0,-14.34762225,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
261,mp-21143,CeP,Pm-3m,cubic,0.3446472300000005,42.99786217105971,6.607333931302155,0.0,-13.65832779,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
262,mp-1018086,CePd,Cmcm,orthorhombic,0.0,95.67979569639783,8.55734810768853,0.0,-24.89084141,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
263,mp-21245,CePt,Cmcm,orthorhombic,0.0,94.73515850729802,11.750921281911207,0.0,-28.33717008,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
264,mp-1018117,CeRh,Cmcm,orthorhombic,0.0,88.06240366998314,9.165016578153757,0.0,-29.67798436,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
265,mp-1096,CeS,Fm-3m,cubic,0.0,45.875064104557374,6.232433296978239,0.0,-14.16108828,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
266,mp-1006886,CeS,Pm-3m,cubic,0.4420056250000002,43.33605459110428,6.597584383811093,0.0,-13.27707703,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
267,mp-387,CeSb,Fm-3m,cubic,0.0,64.62668693880121,6.728726926954054,0.0,-12.17654378,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
268,mp-21140,CeSb,P4/mmm,tetragonal,0.19622034999999993,56.02843250941954,7.761333114786558,0.0,-11.78410308,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
269,mp-2563,CeSe,Fm-3m,cubic,0.0,52.028489738256184,6.992020302426222,0.0,-13.05837929,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
270,mp-1008650,CeSe,Pm-3m,cubic,0.2562844549999994,48.53214419253249,7.495738393739383,0.0,-12.54581038,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
271,mp-21115,CeSi,Pnma,orthorhombic,0.0,185.70677158797005,6.016046898503363,0.0,-50.59211995,4.0,-4.0,"[8, '7-coordinate']",8.0,7-coordinate
272,mp-1525,CeTe,Fm-3m,cubic,0.0,63.71020688037117,6.977734000905439,0.0,-11.80198709,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
273,mp-1008752,CeTe,Pm-3m,cubic,0.11834282000000051,57.55443838435712,7.724041607097184,0.0,-11.56530145,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
274,mp-986,CeZn,Pm-3m,cubic,0.02776364000000031,47.13288474928637,7.240853036650432,0.0,-7.57988932,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
275,mp-29504,ClF,P2_1/c,monoclinic,0.0,172.96896681799979,2.0909804552380304,2.0897,-17.8311795,0.0,0.0,"[1, 'single-bond']",1.0,single-bond
276,mp-1059242,ClO,Pm-3m,cubic,1.4638074262499998,29.540910926913345,2.8922168473989274,0.0,-3.53126851,0.0,0.0,"[0, '1-coordinate']",0.0,1-coordinate
277,mp-583,CoAs,Pnma,orthorhombic,0.0,107.41288015263828,8.277261201203343,0.0,-49.47226812,3.0,-3.0,"[6, '6-coordinate']",6.0,6-coordinate
278,mp-15679,CoAs,P6_3/mmc,hexagonal,0.030691625000000222,55.288487273252166,8.04041229237126,0.0,-24.61336756,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
279,mp-20857,CoB,Pnma,orthorhombic,0.0,62.12650419120023,7.456589548939882,0.0,-58.3674595,3.0,-3.0,"[8, '7-coordinate']",8.0,7-coordinate
280,mp-1059765,CoBr,P6/mmm,hexagonal,0.9337894237500008,47.7053789300208,4.832674875779708,0.0,-7.35786891,1.0,-1.0,"[2, 'linear']",2.0,linear
281,mp-21237,CoGe,C2/m,monoclinic,0.0,107.02192581332488,8.16589418493448,0.0,-48.66475886,0.0,0.0,"[7.5, '10-coordinate']",7.5,10-coordinate
282,mp-10692,CoGe,P2_13,cubic,0.00576716750000017,99.9058699641444,8.747531270916985,0.0,-48.61862152,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
283,mp-1006884,CoMo,Pm-3m,cubic,0.28555822166666545,26.99308858980723,9.52736437740474,0.0,-17.44200928,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
284,mp-448,CoN,F-43m,cubic,0.0,19.279269559609556,6.282372098523369,0.0,-15.23108084,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
285,mp-1009078,CoN,Fm-3m,cubic,0.37448505000000054,16.08901255911837,7.528090659147261,0.0,-14.48211074,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
286,mp-1008985,CoN,Pm-3m,cubic,0.8723852650000001,16.02801619001904,7.55673963173468,0.0,-13.48631031,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
287,mp-1006883,CoNi,Pm-3m,cubic,0.17189705249999854,22.00361976823828,8.876882909537516,0.0,-12.57883499,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
288,mp-22408,CoO,F-43m,cubic,0.0,97.24749745063068,5.118013506615284,0.8425000000000002,-49.20016007,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
289,mp-19128,CoO,P6_3mc,hexagonal,0.00041257999999810835,97.63619569925294,5.097638246475344,0.7067000000000001,-49.19685943,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
290,mp-19079,CoO,Fm-3m,cubic,0.03691499624999839,39.442322520670935,6.309390188369629,0.0,-24.45242005,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
291,mp-22270,CoP,Pnma,orthorhombic,0.0,92.11151274123047,6.483185869590008,0.0,-54.75537059,3.0,-3.0,"[6, '6-coordinate']",6.0,6-coordinate
