0,Ag1+,Ag2+,Ag3+,Al3+,As3+,Au1+,Au3+,B3+,Ba2+,Be2+,Bi3+,Br1-,Br3+,Ca2+,Cd2+,Ce3+,Ce4+,Cl1-,Co2+,Co3+,Co4+,Cr2+,Cr3+,Cr4+,Cs1+,Cu1+,Cu2+,Cu3+,Dy2+,Dy3+,Er3+,Eu2+,Eu3+,F1-,Fe2+,Fe3+,Fe4+,Ga3+,Gd3+,Ge2+,Ge4+,H1+,Hf4+,Hg1+,Hg2+,Ho3+,I1-,In3+,Ir3+,Ir4+,K1+,La3+,Li1+,Lu3+,Mg2+,Mn2+,Mn3+,Mn4+,Mo3+,Mo4+,N3-,Na1+,Nb3+,Nb4+,Nd2+,Nd3+,Ni2+,Ni3+,Ni4+,O2-,Os4+,P3+,Pb2+,Pb4+,Pd1+,Pd2+,Pd4+,Pr3+,Pr4+,Pt2+,Pt4+,Rb1+,Re4+,Rh3+,Rh4+,Ru3+,Ru4+,S2-,Sb3+,Sc3+,Se2-,Si4+,Sm2+,Sm3+,Sn4+,Sr2+,Ta3+,Ta4+,Tb3+,Tb4+,Te2-,Te4+,Ti2+,Ti3+,Ti4+,Tl1+,Tl3+,Tm2+,Tm3+,V2+,V3+,V4+,W4+,Y3+,Yb2+,Yb3+,Zn2+,Zr4+
Ta4+,7.360112565793793e-05,7.483207843362685e-05,7.520475977036738e-05,7.471417122677015e-05,7.510280849791463e-05,7.006159562981808e-05,7.513388337858218e-05,7.189839585608776e-05,6.846343004797538e-05,7.35569947199557e-05,7.385377945933158e-05,5.891564376864588e-05,7.512408360510502e-05,7.272709271175845e-05,7.402781420636691e-05,7.258973168436161e-05,7.398539300486917e-05,6.217771945013552e-05,7.520300806617965e-05,7.510280849791463e-05,7.469833233184886e-05,7.512408360510502e-05,7.516749230805137e-05,7.476768325687009e-05,6.262887153598708e-05,7.515992898838638e-05,7.518682424963191e-05,7.499540531320822e-05,7.297823927078574e-05,7.408949693523107e-05,7.424374785933512e-05,7.160984372851496e-05,7.380911515520658e-05,7.094349325528804e-05,7.519460045401878e-05,7.516378058385709e-05,7.511372523440718e-05,7.501578021177596e-05,7.389584551490216e-05,7.518682424963191e-05,7.467411645304108e-05,6.555978961469355e-05,7.519691245365615e-05,7.344206973823711e-05,7.438684042893523e-05,7.387680420910794e-05,5.329962293232199e-05,7.510280849791463e-05,7.521485038089294e-05,7.518094008897259e-05,6.804108153999394e-05,7.23579506752773e-05,7.514897441814348e-05,7.436147072246867e-05,7.520475977036738e-05,7.504264377852795e-05,7.513388337858218e-05,7.467411645304108e-05,7.521372913508926e-05,7.520475977036738e-05,6.869334798729736e-05,7.293608929884403e-05,7.519691245365615e-05,7.518094008897259e-05,7.075959749705572e-05,7.296598428882605e-05,7.512408360510502e-05,7.510280849791463e-05,7.476768325687009e-05,6.988735061333865e-05,7.518682424963191e-05,7.45717728709121e-05,7.105868106545585e-05,7.511636718312783e-05,7.512408360510502e-05,7.515992898838638e-05,7.516749230805137e-05,7.327799886367971e-05,7.46493520104802e-05,7.52103654979653e-05,7.518094008897259e-05,6.532412964703748e-05,7.518682424963191e-05,7.521232760133965e-05,7.514312433587323e-05,7.521485038089294e-05,7.517449606043002e-05,6.154418532217192e-05,7.512408360510502e-05,7.503279718212093e-05,5.8464191818652855e-05,7.385377945933158e-05,7.141130582818631e-05,7.339091930047296e-05,7.52146709804411e-05,7.111302757363459e-05,7.519691245365615e-05,7.521485038089294e-05,7.400730036215962e-05,7.499540531320822e-05,5.305783339210117e-05,7.51997772521525e-05,7.485243995509897e-05,7.521372913508926e-05,7.507620559922074e-05,6.635940730534573e-05,7.480407102518465e-05,7.361306145069366e-05,7.424320315766545e-05,7.507930091549992e-05,7.519691245365615e-05,7.515992898838638e-05,7.52103654979653e-05,7.415526188248983e-05,7.344206973823711e-05,7.437166376177877e-05,7.518682424963191e-05,7.51650333675484e-05
Tb3+,7.518462098067315e-05,7.498109370393854e-05,7.421577725056096e-05,7.200177845157442e-05,7.317465095861648e-05,7.37716904327629e-05,7.454753967683924e-05,6.70230984283034e-05,7.283123912379388e-05,6.967835180694854e-05,7.521013845787905e-05,6.573741143913614e-05,7.326732192236164e-05,7.497785224254726e-05,7.521476036915441e-05,7.493310242258071e-05,7.521474946808613e-05,6.836235780389385e-05,7.423227768742194e-05,7.317465095861648e-05,7.196294537463677e-05,7.457443814156149e-05,7.348992651347278e-05,7.213597742025893e-05,6.871197402601346e-05,7.344644643837009e-05,7.361722885299295e-05,7.278343435639045e-05,7.505221755332339e-05,7.521336753688205e-05,7.520169851878265e-05,7.454753967683924e-05,7.520712463574389e-05,7.423392032477579e-05,7.429693165261029e-05,7.346825171039501e-05,7.322124466273508e-05,7.285090489660759e-05,7.521232760133965e-05,7.434400445684565e-05,7.19042883983594e-05,5.8701643960233295e-05,7.428097050857054e-05,7.51591418866192e-05,7.517842965391503e-05,7.521141661840726e-05,6.088995754010718e-05,7.462659544534485e-05,7.400730036215962e-05,7.357531866111231e-05,7.256502506490236e-05,7.48517701371881e-05,7.450149642837941e-05,7.518355863926312e-05,7.421577725056096e-05,7.474282928797192e-05,7.331288172540033e-05,7.19042883983594e-05,7.407893611593312e-05,7.377960898909643e-05,7.297334111042424e-05,7.504045706265e-05,7.428097050857054e-05,7.437470993477616e-05,7.414157756899421e-05,7.504882967349485e-05,7.326732192236164e-05,7.317465095861648e-05,7.213597742025893e-05,7.367502065407058e-05,7.361722885299295e-05,7.166479635616388e-05,7.429056339560752e-05,7.459425348242105e-05,7.326732192236164e-05,7.446357224292513e-05,7.348992651347278e-05,7.512642019058855e-05,7.509250623362484e-05,7.41484304636227e-05,7.357531866111231e-05,7.07190084227094e-05,7.361722885299295e-05,7.389584551490216e-05,7.335792307069663e-05,7.400730036215962e-05,7.353288423635546e-05,6.786552555784938e-05,7.457443814156149e-05,7.475872250568205e-05,6.536198285576898e-05,7.021194354148355e-05,7.445780018275738e-05,7.51496027565103e-05,7.40362112307694e-05,7.431695522409265e-05,7.428097050857054e-05,7.400730036215962e-05,7.521485038089294e-05,7.48132810214911e-05,6.067331089864846e-05,7.425947906426415e-05,7.496466429297467e-05,7.393352954255123e-05,7.306793219058291e-05,7.14468207648648e-05,7.500213556118809e-05,7.518626103146765e-05,7.520176243469187e-05,7.467656273527814e-05,7.369947285510671e-05,7.344644643837009e-05,7.385763018200346e-05,7.520990581257572e-05,7.51591418866192e-05,7.518155370136172e-05,7.434400445684565e-05,7.444424746705918e-05
Tb4+,7.456412771234008e-05,7.519214841086862e-05,7.507930091549992e-05,7.38409054168855e-05,7.45717728709121e-05,7.189839585608776e-05,7.518094008897259e-05,7.006159562981808e-05,7.056482862487851e-05,7.216816433820907e-05,7.472199910795942e-05,6.196766760260262e-05,7.462403955519802e-05,7.396699021285494e-05,7.482516855227815e-05,7.386787283979625e-05,7.48005011438846e-05,6.499054154363682e-05,7.508538699419628e-05,7.45717728709121e-05,7.381498066627061e-05,7.518682424963191e-05,7.474511625453625e-05,7.392978507234882e-05,6.540292723218088e-05,7.472199910795942e-05,7.481116483072187e-05,7.43409041301383e-05,7.414500670039962e-05,7.486042987882546e-05,7.494508432808993e-05,7.313227591015391e-05,7.469473494229094e-05,7.260994452792874e-05,7.510833664693461e-05,7.473362641739333e-05,7.459817965029352e-05,7.438179659629188e-05,7.474739771964812e-05,7.512408360510502e-05,7.377565235418821e-05,6.28009213830473e-05,7.510280849791463e-05,7.446068893194025e-05,7.501825756803016e-05,7.473593538466283e-05,5.662514253723624e-05,7.519691245365615e-05,7.499540531320822e-05,7.478969961239798e-05,7.020482913493436e-05,7.369811937465125e-05,7.516988907430856e-05,7.500571630793842e-05,7.507930091549992e-05,7.52119800250113e-05,7.46493520104802e-05,7.377565235418821e-05,7.502559692488473e-05,7.489150495079679e-05,7.075959749705572e-05,7.411544003227927e-05,7.510280849791463e-05,7.513388337858218e-05,7.246330623865416e-05,7.41364238082058e-05,7.462403955519802e-05,7.45717728709121e-05,7.392978507234882e-05,7.175551507350172e-05,7.481116483072187e-05,7.361306145069364e-05,7.270128053616772e-05,7.519086987722845e-05,7.462403955519802e-05,7.515992898838638e-05,7.474511625453625e-05,7.435121750349526e-05,7.513388337858218e-05,7.50535629581404e-05,7.478969961239798e-05,6.783188491608867e-05,7.481116483072187e-05,7.494595088668467e-05,7.467411645304108e-05,7.499540531320822e-05,7.476768325687009e-05,6.440895086587356e-05,7.518682424963191e-05,7.521309844167003e-05,6.154418532217193e-05,7.257032854927781e-05,7.297823927078574e-05,7.44268452674171e-05,7.500774885920728e-05,7.274423061274314e-05,7.510280849791463e-05,7.499540531320822e-05,7.48132810214911e-05,7.521485038089294e-05,5.6391800393350646e-05,7.50952205902884e-05,7.519691245365615e-05,7.496299081864125e-05,7.451036116828404e-05,6.874650462543284e-05,7.518492507866519e-05,7.45717728709121e-05,7.494479516711037e-05,7.520475977036738e-05,7.485243995509897e-05,7.472199910795942e-05,7.492835633436815e-05,7.489717385865662e-05,7.446068893194025e-05,7.50107791525158e-05,7.512408360510502e-05,7.515457598752736e-05
Te2-,6.178672182193443e-05,5.7435982908271865e-05,5.37817019357752e-05,4.785371226680015e-05,5.0616382369326886e-05,6.770516182500071e-05,5.5096130017790577e-05,3.94643236199695e-05,6.938417744054735e-05,4.349781008823339e-05,6.111630799453068e-05,7.451732104940327e-05,5.0862208142675535e-05,6.371539088376564e-05,6.061173939841261e-05,6.39781625825526e-05,6.0738413972917876e-05,7.344206973823711e-05,5.384181610032326e-05,5.0616382369326886e-05,4.777087436056114e-05,5.521473540684069e-05,5.147529368896005e-05,4.8143521812497315e-05,7.324741858290769e-05,5.135285373734993e-05,5.184204938700597e-05,4.9630103898462124e-05,6.321043194967174e-05,6.042289289541281e-05,5.9923580496588416e-05,6.563473443684588e-05,6.123976515474568e-05,6.659242323295557e-05,5.408193764991566e-05,5.1414085168057746e-05,5.073933547816656e-05,4.979478838663287e-05,6.0997888790083685e-05,5.426166963047409e-05,4.7646590341785226e-05,2.9846811958286714e-05,5.402195805129211e-05,6.217771945013552e-05,5.941922455934035e-05,6.105175548924328e-05,7.521372913508926e-05,5.545147273401235e-05,5.305783339210117e-05,5.1719893561429884e-05,6.976976393505752e-05,6.440242099562971e-05,5.489811093723377e-05,5.951196577783768e-05,5.37817019357752e-05,5.601697738496421e-05,5.0984998334129244e-05,4.7646590341785226e-05,5.329962293232199e-05,5.2329664048678255e-05,6.916499220298971e-05,6.329754891652699e-05,5.402195805129211e-05,5.4381315988129475e-05,6.683771814798555e-05,6.323586444347194e-05,5.0862208142675535e-05,5.0616382369326886e-05,4.8143521812497315e-05,6.790748593642048e-05,5.184204938700597e-05,4.714916484774591e-05,6.643484557983623e-05,5.530358645672113e-05,5.0862208142675535e-05,5.473939218959611e-05,5.147529368896005e-05,6.255982096797356e-05,5.8350783061345545e-05,5.3540917999941165e-05,5.1719893561429884e-05,7.18094233511479e-05,5.184204938700597e-05,5.269425831037592e-05,5.110770402074425e-05,5.305783339210117e-05,5.159764097907803e-05,7.369541065730369e-05,5.521473540684069e-05,5.6099122331669384e-05,7.462403955519802e-05,4.440993842249166e-05,6.593222616436457e-05,6.229902453259299e-05,5.315460747999034e-05,6.635940730534573e-05,5.402195805129211e-05,5.305783339210117e-05,6.067331089864846e-05,5.6391800393350646e-05,7.521485038089294e-05,5.394193235746298e-05,5.732072328959895e-05,5.281556600726372e-05,5.033945423676748e-05,7.111302757363459e-05,5.758935526964277e-05,6.17564840840164e-05,5.992541880348812e-05,5.5687564757385155e-05,5.2086062558441956e-05,5.135285373734993e-05,5.257283737275926e-05,6.021501476684887e-05,6.217771945013552e-05,5.9474888875275244e-05,5.426166963047409e-05,5.465993336648061e-05
Te4+,7.389385693831651e-05,7.496854748093165e-05,7.521435204736107e-05,7.452654789554566e-05,7.500571630793842e-05,7.057793012471733e-05,7.518866119833758e-05,7.14530721869355e-05,6.904665880690295e-05,7.323204225379903e-05,7.41220444620893e-05,5.973387419462188e-05,7.503516634987218e-05,7.309107642712242e-05,7.427776208198467e-05,7.296352946054897e-05,7.423993180363312e-05,6.293796325669112e-05,7.521465571896409e-05,7.500571630793842e-05,7.450803363905377e-05,7.51829636901548e-05,7.509904554625596e-05,7.458943812558163e-05,6.337961760319789e-05,7.508738470355366e-05,7.513067886755384e-05,7.486570736623995e-05,7.33234377823898e-05,7.433261013737775e-05,7.44688441867309e-05,7.204616733971246e-05,7.408187451081851e-05,7.141653822584445e-05,7.521446884398637e-05,7.509328486364944e-05,7.502071947331576e-05,7.489150495079679e-05,7.415980422776647e-05,7.521285706657557e-05,7.447980825280842e-05,6.486235108257881e-05,7.521472579720043e-05,7.374913973052949e-05,7.459381648208235e-05,7.414272120921387e-05,5.418182730771152e-05,7.516988907430856e-05,7.51997772521525e-05,7.512069287005812e-05,6.864000506411329e-05,7.274765144769635e-05,7.519691245365615e-05,7.45717728709121e-05,7.521435204736107e-05,7.512937967949828e-05,7.50490566150975e-05,7.447980825280842e-05,7.520687744057407e-05,7.51650333675484e-05,6.926771683981831e-05,7.328452185656856e-05,7.521472579720043e-05,7.521108181548694e-05,7.124212427807144e-05,7.331212664105773e-05,7.503516634987218e-05,7.500571630793842e-05,7.458943812558163e-05,7.041163729364228e-05,7.513067886755384e-05,7.436147072246867e-05,7.152565194887954e-05,7.517832310859702e-05,7.503516634987218e-05,7.520239303305393e-05,7.509904554625596e-05,7.359913219346594e-05,7.481819734555654e-05,7.52117358504867e-05,7.512069287005812e-05,6.600909215937912e-05,7.513067886755384e-05,7.518492507866519e-05,7.506238995886824e-05,7.51997772521525e-05,7.511014835109962e-05,6.231711721704073e-05,7.51829636901548e-05,7.512239599536661e-05,5.928911402635611e-05,7.35569947199557e-05,7.185898770047051e-05,7.370244845102074e-05,7.520288630479189e-05,7.157709517381758e-05,7.521472579720043e-05,7.51997772521525e-05,7.425947906426415e-05,7.50952205902884e-05,5.394193235746298e-05,7.521485038089294e-05,7.498484732986336e-05,7.519043592021928e-05,7.496992700944526e-05,6.701430909830665e-05,7.494595088668467e-05,7.390468600780144e-05,7.446836567460998e-05,7.515457598752736e-05,7.514897441814347e-05,7.508738470355366e-05,7.517885428014485e-05,7.439086465159701e-05,7.374913973052949e-05,7.458063585853878e-05,7.521285706657557e-05,7.520475977036738e-05
Ti2+,7.476129170861702e-05,7.5214570067875e-05,7.496299081864125e-05,7.35143334172559e-05,7.43409041301383e-05,7.235428450446787e-05,7.511372523440718e-05,6.947086231788238e-05,7.11006342978647e-05,7.16991957086829e-05,7.489150495079679e-05,6.28009213830473e-05,7.440188155112319e-05,7.424538106598724e-05,7.497404246262214e-05,7.415753424867416e-05,7.495454020425595e-05,6.574672426987424e-05,7.49713026827069e-05,7.43409041301383e-05,7.348560199610851e-05,7.512408360510502e-05,7.454481980422412e-05,7.361306145069366e-05,6.614681402506894e-05,7.451732104940327e-05,7.462403955519802e-05,7.407540513468613e-05,7.440188155112319e-05,7.500162155528057e-05,7.506606644668374e-05,7.349424580730566e-05,7.486931283502406e-05,7.301481248168821e-05,7.500316172007354e-05,7.453113859991367e-05,7.437166376177877e-05,7.41220444620893e-05,7.491204736099028e-05,7.502559692488473e-05,7.344206973823711e-05,6.19676676026026e-05,7.499540531320822e-05,7.467411645304108e-05,7.511897423023649e-05,7.490279294850773e-05,5.755104532078309e-05,7.514312433587323e-05,7.485243995509897e-05,7.459817965029352e-05,7.075959749705572e-05,7.400608832631188e-05,7.50952205902884e-05,7.511014835109962e-05,7.496299081864125e-05,7.51796960682653e-05,7.443155682745977e-05,7.344206973823711e-05,7.489150495079679e-05,7.472199910795942e-05,7.128473627378988e-05,7.437601377861783e-05,7.499540531320822e-05,7.503985829955378e-05,7.287930637906804e-05,7.439437793838445e-05,7.440188155112319e-05,7.43409041301383e-05,7.361306145069366e-05,7.222083257758557e-05,7.462403955519802e-05,7.32627374653315e-05,7.309902938496118e-05,7.513148581589002e-05,7.440188155112319e-05,7.507930091549992e-05,7.454481980422412e-05,7.458063585853878e-05,7.519214841086862e-05,7.492835633436815e-05,7.459817965029352e-05,6.849235556351226e-05,7.462403955519802e-05,7.478969961239798e-05,7.446068893194025e-05,7.485243995509897e-05,7.45717728709121e-05,6.518168292338322e-05,7.512408360510502e-05,7.518395216130208e-05,6.238662324428114e-05,7.21302809450775e-05,7.335344229507163e-05,7.464533882960248e-05,7.486833136828332e-05,7.313858000962352e-05,7.499540531320822e-05,7.485243995509897e-05,7.496466429297467e-05,7.519691245365615e-05,5.732072328959895e-05,7.498484732986336e-05,7.521485038089294e-05,7.481116483072187e-05,7.42697174025704e-05,6.936967482229144e-05,7.5213324244879e-05,7.476768325687009e-05,7.506585142107999e-05,7.515992898838638e-05,7.467411645304108e-05,7.451732104940327e-05,7.47676832568701e-05,7.502993377376983e-05,7.467411645304108e-05,7.511372523440718e-05,7.502559692488473e-05,7.507096930637186e-05
Ti3+,7.351637677225096e-05,7.478969961239798e-05,7.519691245365615e-05,7.476022208116946e-05,7.512408360510502e-05,6.9916569780247e-05,7.511372523440718e-05,7.201531861682553e-05,6.830047275454166e-05,7.364074490937291e-05,7.377565235418821e-05,5.869035862348623e-05,7.514312433587323e-05,7.262308699575518e-05,7.3954647667622e-05,7.24830769526646e-05,7.391098292948846e-05,6.19676676026026e-05,7.519460045401878e-05,7.512408360510502e-05,7.474511625453625e-05,7.510280849791463e-05,7.518094008897259e-05,7.481116483072187e-05,6.2421327779326e-05,7.517449606043002e-05,7.519691245365615e-05,7.502559692488473e-05,7.287930637906804e-05,7.4018181992704e-05,7.41773156038099e-05,7.148633235364516e-05,7.372977130499639e-05,7.081009940463948e-05,7.518395216130208e-05,7.517778804947685e-05,7.513388337858218e-05,7.504448839179094e-05,7.381888438816026e-05,7.517449606043002e-05,7.472199910795942e-05,6.574672426987424e-05,7.518682424963191e-05,7.335344229507163e-05,7.432532133629231e-05,7.379931283535299e-05,5.3057833392101156e-05,7.507930091549992e-05,7.521372913508926e-05,7.519214841086862e-05,6.787392567705185e-05,7.224700519739308e-05,7.513067886755384e-05,7.429904960357608e-05,7.519691245365615e-05,7.501378720310718e-05,7.515180627048142e-05,7.472199910795942e-05,7.52103654979653e-05,7.52103654979653e-05,6.853276235582715e-05,7.283628285945269e-05,7.518682424963191e-05,7.516749230805137e-05,7.062365413127849e-05,7.286679644733448e-05,7.514312433587323e-05,7.512408360510502e-05,7.481116483072187e-05,6.974019026264693e-05,7.519691245365615e-05,7.462403955519802e-05,7.09269209368424e-05,7.509425466423235e-05,7.514312433587323e-05,7.514312433587323e-05,7.518094008897259e-05,7.318556896229394e-05,7.459817965029352e-05,7.520475977036738e-05,7.519214841086862e-05,6.513402699821056e-05,7.519691245365615e-05,7.5214570067875e-05,7.515992898838638e-05,7.521372913508926e-05,7.518682424963191e-05,6.133078778821469e-05,7.510280849791463e-05,7.500316172007354e-05,5.8237160211680014e-05,7.392978507234882e-05,7.128473627378988e-05,7.330108601198709e-05,7.52126527548429e-05,7.098204846310898e-05,7.518682424963191e-05,7.521372913508926e-05,7.393352954255123e-05,7.496299081864125e-05,5.281556600726372e-05,7.519043592021928e-05,7.481116483072187e-05,7.521485038089294e-05,7.509999209744205e-05,6.617730716526053e-05,7.476022208116946e-05,7.352861199696271e-05,7.417675295988132e-05,7.50535629581404e-05,7.520475977036738e-05,7.517449606043002e-05,7.521372913508926e-05,7.40859820169854e-05,7.335344229507163e-05,7.430960333875226e-05,7.517449606043002e-05,7.514897441814348e-05
Ti4+,7.254185844381729e-05,7.423720155848065e-05,7.49914750078609e-05,7.510187357341732e-05,7.521343130698225e-05,6.835011630454132e-05,7.478424717368077e-05,7.30870945980193e-05,6.656035759861599e-05,7.436912114517167e-05,7.286679644733448e-05,5.636258216096555e-05,7.520978738798385e-05,7.145827805448367e-05,7.309505468963836e-05,7.12921717115253e-05,7.303903467626993e-05,5.977998482447723e-05,7.498351022074719e-05,7.521343130698225e-05,7.509425466423235e-05,7.476209311000109e-05,7.519086987722845e-05,7.512658592573009e-05,6.0257027983002027e-05,7.519577396010255e-05,7.517279759054338e-05,7.520558308543076e-05,7.176452706388195e-05,7.317699289363064e-05,7.338469860578684e-05,7.012985577963659e-05,7.280884154415538e-05,6.935697213212662e-05,7.495026288039262e-05,7.519339193704457e-05,7.521188962739878e-05,7.52093825189928e-05,7.292160211164296e-05,7.492387108257897e-05,7.508236138191579e-05,6.75561854424526e-05,7.495878285231076e-05,7.234051667478637e-05,7.358163863243642e-05,7.289676684011799e-05,5.058563176013591e-05,7.471613392132811e-05,7.507620559922074e-05,7.517938156403787e-05,6.609335312264012e-05,7.101387363386156e-05,7.481994589554932e-05,7.354637846675531e-05,7.49914750078609e-05,7.459687229476111e-05,7.520712463574389e-05,7.508236138191579e-05,7.505018900257228e-05,7.514086649707387e-05,6.681553695486955e-05,7.171288322309283e-05,7.495878285231076e-05,7.490558380815213e-05,6.9145646296111e-05,7.174950102367737e-05,7.520978738798385e-05,7.521343130698225e-05,7.512658592573009e-05,6.815299570007336e-05,7.517279759054338e-05,7.502921444348482e-05,6.948974888695062e-05,7.474511625453625e-05,7.520978738798385e-05,7.48474013573912e-05,7.519086987722845e-05,7.213502834987082e-05,7.395773885309434e-05,7.502194463136794e-05,7.517938156403787e-05,6.313401935523951e-05,7.517279759054338e-05,7.511104838776354e-05,7.520390143021718e-05,7.507620559922074e-05,7.51854057044885e-05,5.911203179260904e-05,7.476209311000109e-05,7.457842580333407e-05,5.589360267690638e-05,7.457842580333407e-05,6.989831613840164e-05,7.227622764714346e-05,7.506606644668374e-05,6.955250719773257e-05,7.495878285231076e-05,7.507620559922074e-05,7.306793219058291e-05,7.451036116828404e-05,5.033945423676748e-05,7.496992700944526e-05,7.42697174025704e-05,7.509999209744205e-05,7.521485038089294e-05,6.425347011707607e-05,7.41930089993036e-05,7.255706042473117e-05,7.338395736790511e-05,7.466797674893445e-05,7.515795074561727e-05,7.519577396010255e-05,7.51215463720928e-05,7.32650303406055e-05,7.234051667478637e-05,7.356052619632547e-05,7.492387108257897e-05,7.486076087336404e-05
Tl1+,7.207030769785411e-05,6.94456378857821e-05,6.689675164461208e-05,6.221261691682902e-05,6.447416852083461e-05,7.464097538812925e-05,6.784590965622433e-05,5.458040907326109e-05,7.50471063816268e-05,5.8388609872619234e-05,7.16991957086829e-05,7.374913973052949e-05,6.46689325695984e-05,7.305912198086847e-05,7.141130582818631e-05,7.31840109660523e-05,7.148425757989574e-05,7.470628229489578e-05,6.69409154528345e-05,6.447416852083461e-05,6.214279009296308e-05,6.792982365412924e-05,6.514992192302803e-05,6.245599989465168e-05,7.480407102518465e-05,6.505440848490262e-05,6.543437803802525e-05,6.368197099384063e-05,7.28122195878816e-05,7.130172207045627e-05,7.100729808953661e-05,7.390972472645124e-05,7.176852889278823e-05,7.427508426996468e-05,6.711661176306028e-05,6.5102208343929e-05,6.457171776086463e-05,6.381543871445997e-05,7.163227895352056e-05,6.724737078523795e-05,6.203781143630156e-05,4.449291728327618e-05,6.707283197766151e-05,7.228049724410133e-05,7.070317883519285e-05,7.16627680373682e-05,7.124212427807144e-05,6.80964404175672e-05,6.635940730534573e-05,6.533990862236212e-05,7.511014835109962e-05,7.33802490118314e-05,6.770516182500071e-05,7.075959749705572e-05,6.689675164461208e-05,6.84896580868057e-05,6.4765810993238e-05,6.203781143630156e-05,6.654002462995207e-05,6.580871817874094e-05,7.500571630793842e-05,7.285545054261237e-05,6.707283197766151e-05,6.733405760287728e-05,7.436147072246867e-05,7.282486716142451e-05,6.46689325695984e-05,6.447416852083461e-05,6.245599989465168e-05,7.469992720601043e-05,6.543437803802525e-05,6.161507447616911e-05,7.421798508749722e-05,6.799249467173745e-05,6.46689325695984e-05,6.759176619625215e-05,6.514992192302803e-05,7.248128239354849e-05,7.003754879142191e-05,6.67191443185463e-05,6.533990862236212e-05,7.517990496019424e-05,6.543437803802525e-05,6.608570569604071e-05,6.486235108257881e-05,6.635940730534573e-05,6.524508927726916e-05,7.45538648216371e-05,6.792982365412924e-05,6.854620819868296e-05,7.358514462974562e-05,5.9214623381674344e-05,7.402781420636691e-05,7.234474211359778e-05,6.643183300507808e-05,7.419021519623784e-05,6.707283197766151e-05,6.635940730534573e-05,7.14468207648648e-05,6.874650462543284e-05,7.111302757363459e-05,6.701430909830665e-05,6.936967482229144e-05,6.617730716526053e-05,6.425347011707607e-05,7.521485038089294e-05,6.954624501616723e-05,7.205385771536586e-05,7.10083943388581e-05,6.8261430630377e-05,6.562225942523448e-05,6.505440848490262e-05,6.599373912222626e-05,7.117996328246443e-05,7.228049724410133e-05,7.073706856948934e-05,6.724737078523795e-05,6.753480403262209e-05
Tl3+,7.481217322859793e-05,7.521435204736107e-05,7.492236830210546e-05,7.341275856289966e-05,7.426702834802252e-05,7.248128239354849e-05,7.508738470355366e-05,6.92932783594161e-05,7.125127314562694e-05,7.155655789200448e-05,7.493428278565196e-05,6.304039267757723e-05,7.433053062782349e-05,7.432009702212238e-05,7.50107791525158e-05,7.423556161515901e-05,7.499278896850576e-05,6.596300278771939e-05,7.493132725855395e-05,7.426702834802252e-05,7.338321598557299e-05,7.509904554625597e-05,7.447980825280842e-05,7.35143334172559e-05,6.635940730534573e-05,7.445103862305591e-05,7.4562849184597e-05,7.399149764690343e-05,7.447027881641361e-05,7.503610968784758e-05,7.50946414996064e-05,7.359354416284216e-05,7.491357630245783e-05,7.312675232001992e-05,7.496577685900404e-05,7.446549142871097e-05,7.429904960357608e-05,7.403980104927127e-05,7.495340297483721e-05,7.499015718862491e-05,7.333846887323113e-05,6.172117796019347e-05,7.495737248952628e-05,7.472976591910067e-05,7.514162299192207e-05,7.494479516711037e-05,5.7818745506906846e-05,7.512069287005812e-05,7.480407102518465e-05,7.453571415469776e-05,7.091585652170352e-05,7.408949693523107e-05,7.50667105946525e-05,7.513388337858218e-05,7.492236830210546e-05,7.516352816214265e-05,7.436147072246867e-05,7.333846887323113e-05,7.484571415192003e-05,7.466592256341933e-05,7.143221553454508e-05,7.444549704066767e-05,7.495737248952628e-05,7.500571630793842e-05,7.299452955211829e-05,7.446309206877415e-05,7.433053062782349e-05,7.426702834802252e-05,7.35143334172559e-05,7.235061612262167e-05,7.4562849184597e-05,7.315430022609276e-05,7.32088701297262e-05,7.510742497971458e-05,7.433053062782349e-05,7.50490566150975e-05,7.447980825280842e-05,7.464097538812924e-05,7.520239303305393e-05,7.488514774959699e-05,7.453571415469776e-05,6.868002970129877e-05,7.4562849184597e-05,7.473747164098075e-05,7.439186920102044e-05,7.480407102518465e-05,7.450803363905377e-05,6.540292723218088e-05,7.509904554625597e-05,7.516869846333634e-05,6.262887153598708e-05,7.19959673590518e-05,7.34566384605025e-05,7.470247392811654e-05,7.482099318618868e-05,7.324741858290769e-05,7.495737248952628e-05,7.480407102518465e-05,7.500213556118809e-05,7.518492507866519e-05,5.758935526964277e-05,7.494595088668467e-05,7.5213324244879e-05,7.476022208116946e-05,7.41930089993036e-05,6.954624501616723e-05,7.521485038089294e-05,7.481819734555654e-05,7.509444815941051e-05,7.514010612046692e-05,7.461548038647774e-05,7.445103862305591e-05,7.471417122677015e-05,7.506195448987766e-05,7.472976591910067e-05,7.513702579882054e-05,7.499015718862491e-05,7.503985829955378e-05
